Date,Soybeans,shock_type,shock_direction,window_active,is_strong,ret_5d_at_shock,ret_10d_at_shock,ret_active_at_shock,oil_5d_at_shock,oil_10d_at_shock,oil_active_at_shock,soyoil_5d_at_shock,soyoil_10d_at_shock,ok,spike_size_pct,peak_day,peak_gain_pct,half_fade_day,full_fade_day,ret_30d_pct,persistence_30d_pct,survived_30d
2018-08-30,819.5,speculative_down,down,10d,True,-0.026722090261282694,-0.07453416149068326,-0.07453416149068326,0.035677400908418644,0.07317447269356214,0.07317447269356214,0.008919015122218932,0.004618155235414534,True,-2.67,12,-3.33,13.0,14.0,3.03,-91.1,False
2018-08-31,833.0,speculative_down,down,10d,False,-0.0106888361045131,-0.05501985252410668,-0.05501985252410668,0.015715975143628436,0.05901986304826656,0.05901986304826656,0.007815318780974412,0.004959309219527475,True,-1.07,11,-3.33,12.0,13.0,5.88,-176.8,False
2018-09-04,832.0,speculative_down,down,10d,False,-0.0032943995208145616,-0.05642188829033168,-0.05642188829033168,0.014520109773766832,0.0517838691194199,0.0517838691194199,0.0007049189222223529,-0.005255834655467528,True,-0.33,10,-2.49,11.0,12.0,5.99,-241.0,False
2018-09-05,825.5,speculative_down,down,10d,False,0.006093845216331495,-0.05603201829616922,-0.05603201829616922,0.0027725440652370814,0.020341540870389974,0.020341540870389974,0.0,-0.014340673145291971,True,0.61,28,8.65,,,7.95,91.9,True
2018-09-06,826.75,speculative_down,down,10d,False,0.004251442453689691,-0.03670259248470731,-0.03670259248470731,-0.025032447700891747,-0.0013263183978137194,-0.0013263183978137194,0.004637857923012412,-0.0021261327924265716,True,0.43,27,8.29,,,4.89,59.0,True
2018-09-20,850.25,speculative_up,up,5d,False,0.03342449103615919,0.028424553976413636,0.03342449103615919,0.032220539901768985,0.04471014547410945,0.032220539901768985,0.00583089811581905,-0.019886344779005638,True,3.34,17,8.36,21.0,,5.62,67.3,True
2018-09-21,847.25,soyoil_driven,up,5d,False,0.03134510042604988,0.018329326923076872,0.03134510042604988,0.025945803318648597,0.044723229214713944,0.025945803318648597,0.02406124097955531,0.0053686333451365975,True,3.13,16,8.52,23.0,,6.54,76.8,True
2018-09-25,845.75,oil_driven,up,5d,False,0.039004914004914015,0.031088082901554515,0.039004914004914015,0.034788838343011275,0.04375449500789719,0.034788838343011275,0.0460914440014204,0.023079744232316513,True,3.9,14,9.52,21.0,,7.13,74.8,True
2018-09-27,855.0,oil_driven,up,10d,False,0.005586592178770999,0.03919781221513219,0.03919781221513219,0.01864406268258545,0.05146532434994966,0.05146532434994966,0.04565218157488804,0.0517492729102349,True,0.56,12,4.85,15.0,19.0,2.03,41.8,True
2018-10-01,857.75,oil_driven,up,10d,False,0.01991676575505341,0.041590771098967805,0.041590771098967805,0.044672601816109214,0.09272963358093711,0.09272963358093711,0.026539277916689308,0.05760116318365216,True,1.99,10,6.0,13.0,20.0,3.66,60.9,True
2018-10-02,866.0,oil_driven,up,10d,False,0.02394324563996464,0.06388206388206386,0.06388206388206386,0.040813567064996725,0.07702226199483375,0.07702226199483375,0.03489600781925506,0.0825958592109497,True,2.39,9,5.41,12.0,17.0,2.54,47.0,True
2018-10-03,861.5,oil_driven,up,10d,False,0.01352941176470579,0.03795180722891556,0.03795180722891556,0.06762615604195932,0.07438133733454588,0.07438133733454588,0.0365168866658514,0.08330276909224477,True,1.35,8,4.88,11.0,16.0,2.41,49.4,True
2018-10-05,869.0,speculative_up,up,5d,False,0.027794204612655138,0.025671289465919234,0.027794204612655138,0.014880496080418082,0.0502966603559063,0.014880496080418082,0.01394698794539706,0.035243850684954614,True,2.78,30,5.53,,,5.53,100.0,True
2018-10-15,891.5,speculative_up,up,10d,False,0.025007185972980794,0.039347129116875657,0.039347129116875657,-0.03378654065551179,-0.04674640278621833,-0.04674640278621833,0.014660767347232095,0.02585315388082332,True,2.5,24,2.59,25.0,29.0,0.66,25.6,True
2018-10-17,885.75,soyoil_driven,up,5d,False,0.03930771487239659,0.028148578061520713,0.03930771487239659,-0.04674044354967366,-0.08716141006301215,-0.04674044354967366,0.031762647802045185,0.001354979930841882,True,3.93,22,4.69,27.0,,4.11,87.5,True
2018-10-22,858.5,oil_collapse,down,5d,False,-0.03701626472237807,-0.01293475136533484,-0.03701626472237807,-0.03636111249286267,-0.06891913694285468,-0.03636111249286267,-0.02049733217943872,-0.006137071450528331,True,-3.7,6,-6.51,8.0,19.0,2.27,-34.9,False
2018-10-23,857.5,oil_collapse,down,5d,False,-0.03079966092116415,-0.006373117033603659,-0.03079966092116415,-0.076334788703319,-0.11379400858429034,-0.076334788703319,-0.030343884799743037,-0.007248846719020929,True,-3.08,5,-5.79,7.0,17.0,2.8,-48.3,False
2018-10-24,850.25,oil_collapse,down,5d,False,-0.04007902907140837,-0.0023467292461132327,-0.04007902907140837,-0.04200717283406141,-0.08678418249320319,-0.04200717283406141,-0.03213798622308395,-0.0013961259585095753,True,-4.01,4,-5.9,6.0,16.0,3.5,-59.3,False
2018-10-29,839.0,oil_collapse,down,10d,False,-0.022714036109493296,-0.05888951205832871,-0.05888951205832871,-0.030793657796773788,-0.06603507863442126,-0.06603507863442126,-0.043224708245995,-0.06283604922215613,True,-2.27,1,-2.91,3.0,3.0,7.16,-246.0,False
2018-10-30,833.5,oil_collapse,down,10d,False,-0.02798833819241986,-0.05792596778751058,-0.05792596778751058,-0.0037633599104548443,-0.07981087333019476,-0.07981087333019476,-0.02642559884678375,-0.055967628319355756,True,-2.8,0,-2.8,2.0,2.0,5.77,-206.2,False
2018-10-31,839.0,oil_collapse,down,10d,False,-0.013231402528668057,-0.052780129833474465,-0.052780129833474465,-0.022598056616684348,-0.06365594898073479,-0.06365594898073479,-0.020622164977319724,-0.05209739634647237,True,-1.32,0,-1.32,1.0,1.0,5.91,-446.7,False
2018-11-01,869.0,speculative_up,up,5d,False,0.03237303237303246,0.006369426751592355,0.03237303237303246,-0.05406212840271796,-0.07225058687435226,-0.05406212840271796,-0.0024656462250487454,-0.024121321567801113,True,3.24,27,9.3,,,7.48,80.5,True
2018-11-02,875.25,speculative_up,up,5d,False,0.0357988165680474,0.021593230230522398,0.0357988165680474,-0.0658381001531071,-0.08651624883260445,-0.0658381001531071,0.0014204870647760437,-0.03225801806443784,True,3.58,26,8.88,,,7.43,83.7,True
2018-11-05,873.0,speculative_up,up,5d,False,0.040524433849821184,0.016889924286546343,0.040524433849821184,-0.05877091866944917,-0.08775480490831389,-0.05877091866944917,0.00035855966657161176,-0.04288164721639964,True,4.05,25,9.65,,,7.27,75.3,True
2018-11-06,872.0,speculative_up,up,5d,True,0.04619076184763049,0.016909620991253593,0.04619076184763049,-0.05998792992439195,-0.06352553366425817,-0.05998792992439195,-0.0035714421953472186,-0.029902663543372232,True,4.62,24,10.38,,,7.2,69.4,True
2018-11-07,867.75,speculative_up,up,5d,False,0.034266984505363585,0.02058218171126147,0.034266984505363585,-0.055734183520413705,-0.07707275590241913,-0.055734183520413705,0.006423993655785498,-0.01433064797851702,True,3.43,23,9.65,,,5.45,56.5,True
2018-11-12,871.75,speculative_up,up,10d,False,-0.001431844215349365,0.039034564958283724,0.039034564958283724,-0.05023769010462653,-0.10605609357479573,-0.10605609357479573,-0.006810055077256294,-0.006453937221762462,True,-0.14,9,-1.23,10.0,10.0,-0.46,37.2,True
2018-11-13,867.25,speculative_up,up,10d,False,-0.00544724770642202,0.040491901619676085,0.040491901619676085,-0.10480631013851027,-0.15850712647467913,-0.15850712647467913,-0.01254481671165586,-0.016071455819266167,True,-0.54,8,-1.12,9.0,9.0,1.23,-110.3,False
2018-11-26,862.25,oil_collapse,down,5d,False,-0.03362286354721211,-0.014852899171665213,-0.03362286354721211,-0.0855472563704972,-0.14221627768563017,-0.0855472563704972,-0.01497996865871587,-0.023895790539703032,True,-3.36,0,-3.36,2.0,4.0,0.36,-10.8,False
2018-12-03,905.75,soyoil_driven,up,5d,True,0.05044940562481881,0.015130288596245434,0.05044940562481881,0.025566524646837507,-0.06216787776212529,0.025566524646837507,0.05007419982618799,0.03434412122346542,True,5.04,6,6.7,13.0,,5.28,78.8,True
2018-12-04,911.75,soyoil_driven,up,10d,False,0.041404911479154816,0.04349070100143071,0.04349070100143071,0.032777319272617955,-0.061839295724602006,-0.061839295724602006,0.054491883304533584,0.0483162411994571,True,4.14,5,5.08,11.0,14.0,4.71,92.7,True
2018-12-07,916.75,speculative_up,up,10d,False,0.033248802479571626,0.03822197055492649,0.03822197055492649,0.022546158021589102,-0.036976028157953755,-0.036976028157953755,0.02962426610489932,0.02517988425000639,True,3.32,3,3.69,5.0,10.0,3.13,84.7,True
2018-12-11,915.0,soyoil_driven,up,10d,False,0.010212531051614793,0.06117715279791236,0.06117715279791236,-0.024551448882517035,0.0003873805413501241,0.0003873805413501241,0.014129269730700056,0.06491098143278107,True,1.02,30,2.15,,,2.15,100.0,True
2018-12-12,920.0,soyoil_driven,up,10d,False,0.0090485330408554,0.05082809822958301,0.05082809822958301,-0.03943659106330688,-0.007951897526994545,-0.007951897526994545,0.005586586970037999,0.06038289391981344,True,0.9,29,1.48,,,1.26,85.2,True
2018-12-26,870.0,oil_collapse,down,10d,False,-0.041586339851280685,-0.049180327868852514,-0.049180327868852514,-0.00043253583558988673,-0.10513069012118259,-0.10513069012118259,-0.03695879066173935,-0.04702189192514539,True,-4.16,1,-4.27,4.0,6.0,0.74,-17.4,False
2018-12-27,869.0,oil_collapse,down,10d,False,-0.0344444444444445,-0.05543478260869561,-0.05543478260869561,-0.0548728837017628,-0.12785925162130218,-0.12785925162130218,-0.040407577495590874,-0.051736104534363836,True,-3.44,0,-3.44,3.0,4.0,0.56,-16.1,False
2019-01-03,900.25,soyoil_driven,up,5d,False,0.034770114942528796,-0.008262186725420007,0.034770114942528796,0.018822996731014063,0.018382319274804937,0.018822996731014063,0.029970748411240145,-0.008095724867005938,True,3.48,15,6.35,,,4.31,67.9,True
2019-01-04,909.5,oil_driven,up,5d,True,0.046605293440736384,0.010555555555555651,0.046605293440736384,0.07509523488649639,0.01610165909425021,0.07509523488649639,0.040278301097790514,-0.0017568249707999861,True,4.66,14,6.47,,,3.65,56.4,True
2019-01-07,912.25,oil_driven,up,5d,False,0.033418295100538176,0.020984890878567475,0.033418295100538176,0.07037278839295302,0.05754139773730582,0.07037278839295302,0.02688952611951745,0.0021276405786923025,True,3.34,13,4.81,27.0,,2.24,46.5,True
2019-03-11,877.75,speculative_down,down,10d,False,-0.02823138665928593,-0.037290924047162055,-0.037290924047162055,0.0035342067927226495,0.02361213742068835,0.02361213742068835,-0.012760277345649551,-0.03162058539267487,True,-2.82,30,-4.57,,,-4.57,100.0,True
2019-03-15,909.25,oil_driven,up,5d,False,0.028854314002828785,0.011120378092855265,0.028854314002828785,0.04369539461876637,0.048745542256147356,0.04369539461876637,0.0013610383245339364,-0.017362285292731205,True,2.89,4,3.03,8.0,23.0,-4.1,-135.5,False
2019-03-18,905.75,oil_driven,up,5d,False,0.03189974366277415,0.0027677830058123742,0.03189974366277415,0.040500073956358795,0.04417741638556394,0.040500073956358795,0.001360575375726425,-0.011417063289066998,True,3.19,3,3.73,7.0,24.0,-4.16,-111.5,False
2019-04-23,862.0,speculative_down,down,5d,False,-0.0408901251738526,-0.0408901251738526,-0.0408901251738526,0.045741347887746864,0.029503128584793537,0.045741347887746864,-0.02603262804244788,-0.028393342058616988,True,-4.09,14,-11.99,24.0,,-3.23,26.9,True
2019-04-24,855.25,speculative_down,down,10d,False,-0.03688063063063063,-0.0484005563282337,-0.0484005563282337,0.02872749805185415,0.029853076915876242,0.029853076915876242,-0.027855127304566185,-0.03856752079627335,True,-3.69,13,-10.92,16.0,25.0,-2.17,19.8,True
2019-04-25,859.25,speculative_down,down,10d,False,-0.022468714448236615,-0.04739467849223944,-0.04739467849223944,0.02274154330474243,0.009286464455240395,0.009286464455240395,-0.028812358440011177,-0.04919161748152279,True,-2.25,12,-10.01,14.0,24.0,-2.59,25.9,True
2019-04-26,853.75,speculative_down,down,10d,False,-0.030380465644520127,-0.04635576654565765,-0.04635576654565765,-0.010937511920928955,-0.004403941269743417,-0.004403941269743417,-0.04444440323629384,-0.05037954132279432,True,-3.04,11,-10.16,14.0,23.0,-2.5,24.6,True
2019-04-29,847.5,speculative_down,down,10d,False,-0.033637400228050174,-0.05333705668807598,-0.05333705668807598,-0.03348549544036239,-0.006104232170514368,-0.006104232170514368,-0.028571483636743555,-0.0369603307072317,True,-3.36,10,-9.81,12.0,22.0,-2.02,20.6,True
2019-04-30,841.25,speculative_down,down,10d,True,-0.024071925754060364,-0.06397774687065372,-0.06397774687065372,-0.036048312131749416,0.008044137370013082,0.008044137370013082,-0.017106185009694186,-0.04269349410055945,True,-2.41,9,-8.24,11.0,20.0,1.86,-22.5,False
2019-05-01,839.5,speculative_down,down,10d,False,-0.01841566793335281,-0.05461711711711714,-0.05461711711711714,-0.03475490873789744,-0.0070258322591035816,-0.0070258322591035816,-0.019341006950277295,-0.04665738804404507,True,-1.84,8,-7.51,10.0,18.0,3.83,-51.0,False
2019-05-02,830.5,speculative_down,down,10d,False,-0.033459412278149525,-0.05517633674630262,-0.05517633674630262,-0.05213920808030226,-0.030583390833992974,-0.030583390833992974,-0.014833569336678898,-0.04321853766001693,True,-3.35,7,-7.94,9.0,18.0,4.36,-54.9,False
2019-05-03,829.5,speculative_down,down,10d,False,-0.028404099560761398,-0.05792163543441231,-0.05792163543441231,-0.02148500200226422,-0.03218752145767223,-0.03218752145767223,-0.016351771637144075,-0.060069430141168945,True,-2.84,6,-7.35,8.0,16.0,6.91,-94.0,False
2019-05-06,817.5,oil_collapse,down,10d,True,-0.03539823008849563,-0.0678449258836944,-0.0678449258836944,-0.019685039370078705,-0.05251137151437102,-0.05251137151437102,-0.03730269151665622,-0.0648083819131251,True,-3.54,5,-6.67,7.0,15.0,7.79,-116.8,False
2019-05-07,817.75,oil_collapse,down,10d,False,-0.027934621099554247,-0.05133410672853833,-0.05133410672853833,-0.039273952863807415,-0.07390650528407472,-0.07390650528407472,-0.027918798400786926,-0.0445473992797889,True,-2.79,4,-5.97,5.0,14.0,7.37,-123.4,False
2019-05-08,814.25,oil_collapse,down,10d,False,-0.03007742703990468,-0.04793919906460098,-0.04793919906460098,-0.023270433612329944,-0.05721658055373957,-0.05721658055373957,-0.024470419898843687,-0.043338144287781155,True,-3.01,3,-5.78,4.0,6.0,9.05,-156.7,False
2019-05-09,800.25,oil_collapse,down,10d,True,-0.03642384105960261,-0.06866453302298514,-0.06866453302298514,-0.0017796571413618567,-0.05382607530765904,-0.05382607530765904,-0.03268451724606025,-0.0470332585299339,True,-3.64,2,-4.76,3.0,4.0,8.7,-182.9,False
2019-05-10,797.0,speculative_down,down,10d,True,-0.03918022905364682,-0.0664714494875549,-0.0664714494875549,-0.004520484105663636,-0.025908363497866516,-0.025908363497866516,-0.021056509096791798,-0.03706396950570978,True,-3.92,1,-4.64,2.0,3.0,9.58,-206.5,False
2019-05-13,791.0,speculative_down,down,10d,True,-0.0324159021406728,-0.06666666666666665,-0.06666666666666665,-0.019437736296749497,-0.03874014306256146,-0.03874014306256146,-0.01825632519867626,-0.054878006648218514,True,-3.24,0,-3.24,1.0,1.0,10.52,-324.5,False
2019-05-16,839.75,soyoil_driven,up,5d,True,0.049359575132771116,0.01113786875376288,0.049359575132771116,0.018962692941295378,0.017149288708021126,0.018962692941295378,0.05239176737935636,0.017994850508834093,True,4.94,24,14.4,,,12.43,86.3,True
2019-05-17,821.75,soyoil_driven,up,5d,False,0.03105395232120456,-0.009342977697408106,0.03105395232120456,0.017839741758728822,0.013238613383995679,0.017839741758728822,0.027169785409603353,0.005541175479176319,True,3.11,23,14.87,,,11.1,74.7,True
2019-05-20,831.75,oil_driven,up,5d,True,0.05151706700379277,0.017431192660550376,0.05151706700379277,0.03374832122700244,0.013654593961784478,0.03374832122700244,0.043643248648261634,0.02459015810953602,True,5.15,22,15.74,,,10.78,68.5,True
2019-05-24,829.75,speculative_up,up,10d,False,0.00973532096136287,0.04109159347553315,0.04109159347553315,-0.06580620401324888,-0.04914042794023854,-0.04914042794023854,-0.007714882063557638,0.019245291655918484,True,0.97,18,11.41,,,7.42,65.1,True
2019-05-28,856.0,soyoil_driven,up,10d,True,0.02915539525097688,0.08217446270543616,0.08217446270543616,-0.06275751474220315,-0.031127154282128866,-0.031127154282128866,-0.007636330344460207,0.03567364403981799,True,2.92,17,10.07,27.0,,7.36,73.1,True
2019-05-29,872.0,soyoil_driven,up,10d,True,0.06082725060827254,0.0663405686334455,0.0663405686334455,-0.06635974271778311,-0.0480737692568739,-0.0480737692568739,0.021739136545924964,0.03741114916294297,True,6.08,16,11.37,,,9.03,79.4,True
2019-05-30,889.0,speculative_up,up,5d,True,0.07302353651176818,0.06403351286654702,0.07302353651176818,-0.07863884989172021,-0.08755240672520914,-0.07863884989172021,0.017209858289790603,0.019823822322491136,True,7.3,15,10.5,,,9.44,89.9,True
2019-05-31,877.75,soyoil_driven,up,5d,True,0.0684723067559343,0.04525156296516819,0.0684723067559343,-0.07615264823056611,-0.14903768237751214,-0.07615264823056611,0.03024643185861864,-0.004689724530547501,True,6.85,14,11.44,,,9.77,85.4,True
2019-06-03,879.0,speculative_up,up,10d,True,0.059355227478156136,0.0696683906297535,0.0696683906297535,-0.09176191318613225,-0.15152961401960852,-0.15152961401960852,0.012217694221015929,0.004408554087454553,True,5.94,13,10.33,23.0,,6.99,67.6,True
2019-06-04,881.75,speculative_up,up,10d,False,0.03008177570093462,0.060114217012323445,0.060114217012323445,-0.09570510493449225,-0.15245640514286485,-0.15245640514286485,0.0073286496475353236,-0.00036364468661220783,True,3.01,12,6.95,19.0,,3.1,44.5,True
2019-06-05,869.75,speculative_up,up,10d,False,-0.0025802752293577758,0.05809002433090016,0.05809002433090016,-0.12123790004455559,-0.1795523269077377,-0.1795523269077377,-0.018391642167359,0.0029476759581859024,True,-0.26,2,-1.81,5.0,5.0,1.06,-58.7,False
2019-06-06,868.75,speculative_up,up,10d,False,-0.02277840269966258,0.04858177429088717,0.04858177429088717,-0.07068386621690226,-0.1437642181634251,-0.1437642181634251,-0.0007199588649859923,0.01647750903476375,True,-2.28,1,-3.68,4.0,6.0,1.41,-38.2,False
2019-06-07,856.25,speculative_up,up,10d,False,-0.024494446026772976,0.0423006695069994,0.0423006695069994,0.009158909877884147,-0.06769121359478802,-0.06769121359478802,-0.0076114893316371335,0.022404722133569477,True,-2.45,0,-2.45,3.0,3.0,1.2,-48.8,False
2019-06-14,896.75,speculative_up,up,5d,True,0.047299270072992616,0.021646254628310935,0.047299270072992616,-0.02741254511803204,-0.0185047042704074,-0.02741254511803204,0.008400345384762975,0.0007249169138476841,True,4.73,4,6.92,11.0,,3.45,49.8,True
2019-06-17,912.75,soyoil_driven,up,5d,True,0.06319161327897493,0.03839590443686003,0.06319161327897493,-0.02497179981734432,-0.024788726663365623,-0.02497179981734432,0.027757496427204487,0.029261127746732063,True,6.32,3,6.64,10.0,,2.36,35.5,True
2019-06-18,913.5,soyoil_driven,up,5d,True,0.06313645621181263,0.03600793875815134,0.06313645621181263,0.011826563970367188,0.007853440299880221,0.011826563970367188,0.04077886254049168,0.03055657182909166,True,6.31,2,6.55,9.0,,0.55,8.4,True
2019-06-19,903.25,soyoil_driven,up,10d,False,0.02875854214122997,0.038516815176774966,0.038516815176774966,0.051231892122687306,0.04024763939773246,0.04024763939773246,0.029390471298520238,0.04224840392684004,True,2.88,1,4.27,5.0,9.0,-3.53,-82.7,False
2019-06-20,915.5,oil_driven,up,10d,False,0.03096846846846857,0.05381294964028771,0.05381294964028771,0.08358842480142847,0.07720101467029994,0.07720101467029994,0.02034260119600706,0.02989913245182585,True,3.1,0,3.1,4.0,5.0,-4.25,-137.3,False
2019-06-21,902.75,oil_driven,up,10d,False,0.006690827989963788,0.05430656934306577,0.05430656934306577,0.09369647954502014,0.06371547545405964,0.06371547545405964,0.030061568466422717,0.0387144414091114,True,0.67,1,1.37,3.0,3.0,-5.19,-379.6,False
2019-06-24,909.0,oil_driven,up,10d,False,-0.004108463434675413,0.05882352941176472,0.05882352941176472,0.11496247228229084,0.08711985262060606,0.08711985262060606,0.007462721974988318,0.0354273648807506,True,-0.41,27,-7.2,,,-7.12,98.9,True
2019-06-25,903.5,oil_driven,up,10d,False,-0.010946907498631586,0.05149839976723891,0.05149839976723891,0.0729128050819976,0.08560167700592602,0.08560167700592602,-0.01164842656529319,0.028655426389479377,True,-1.09,26,-7.28,,,-7.09,97.4,True
2019-06-27,887.75,speculative_down,down,5d,False,-0.03031130529765158,-0.00028153153153154253,-0.03031130529765158,0.049073233970292396,0.13676361309920937,0.049073233970292396,-0.027282290398130793,-0.007494681955406701,True,-3.03,24,-7.48,,,-4.56,60.9,True
2019-07-02,876.25,speculative_down,down,10d,False,-0.030160486995019387,-0.04077723043240289,-0.04077723043240289,-0.027321490247752767,0.04359922834126073,0.04359922834126073,-0.012142862592424697,-0.02364984391451752,True,-3.02,21,-6.25,,,-4.7,75.2,True
2019-07-05,872.25,speculative_down,down,10d,False,-0.01745987045902564,-0.047241944292736204,-0.047241944292736204,-0.03230694891104291,0.015180878596471548,0.015180878596471548,-0.013304528550526773,-0.04022384093713194,True,-1.75,19,-4.59,25.0,,-2.31,50.3,True
2019-07-08,875.25,speculative_down,down,5d,False,-0.027229786051681026,-0.030462475768485153,-0.027229786051681026,-0.013853281278951135,0.00400486750851714,-0.013853281278951135,-0.013456061042721457,-0.020393808467460972,True,-2.72,18,-5.86,24.0,,-5.08,86.7,True
2019-07-12,906.75,oil_driven,up,5d,False,0.039552880481513286,0.02140242185299912,0.039552880481513286,0.0469483714439356,0.013124663895196731,0.0469483714439356,0.024416911926162577,0.010787527873798552,True,3.96,0,3.96,2.0,13.0,-3.32,-84.1,False
2019-07-15,901.75,oil_driven,up,5d,False,0.030277063696086737,0.0022228396776882153,0.030277063696086737,0.033298681732978785,0.018984104449762285,0.033298681732978785,0.01507537929262992,0.0014164630259045907,True,3.03,0,3.03,1.0,12.0,-2.46,-81.1,False
2019-07-31,864.0,speculative_down,down,5d,False,-0.030303030303030276,-0.020963172804532526,-0.030303030303030276,0.04831783663798195,0.031701357704398525,0.04831783663798195,-0.01943460254021101,0.0025288906810860823,True,-3.03,17,-5.36,30.0,,-0.9,16.8,True
2019-08-01,847.0,oil_collapse,down,5d,False,-0.040226628895184136,-0.038865248226950366,-0.040226628895184136,-0.03695108314725737,-0.024412269308249135,-0.03695108314725737,-0.02087018546283259,0.001447211158127626,True,-4.02,16,-4.45,29.0,29.0,0.25,-5.7,False
2019-08-02,850.25,speculative_down,down,10d,False,-0.037362015284460814,-0.0568496949528563,-0.0568496949528563,-0.00960855708534869,0.0005392554147203299,0.0005392554147203299,-0.009834871304880255,0.0032028523617828597,True,-3.74,15,-4.53,28.0,29.0,1.9,-41.9,False
2019-08-05,850.25,speculative_down,down,10d,False,-0.04007902907140837,-0.04278074866310155,-0.04278074866310155,-0.03833304635343593,-0.02721455995683475,-0.02721455995683475,-0.023566657372563138,0.0010818855802654515,True,-4.01,14,-4.8,27.0,29.0,0.9,-18.8,False
2019-08-06,847.75,oil_collapse,down,10d,False,-0.03527738264580371,-0.04290149590742309,-0.04290149590742309,-0.0761412269945988,-0.055310892448989235,-0.055310892448989235,-0.02931825995632975,-0.01892183799766678,True,-3.53,13,-4.04,20.0,26.0,1.14,-28.2,False
2019-08-07,848.75,oil_collapse,down,10d,False,-0.01765046296296291,-0.047418630751964064,-0.047418630751964064,-0.12785936231391792,-0.0857194134568563,-0.0857194134568563,0.007567534575591228,-0.012014139991305739,True,-1.77,12,-2.4,13.0,25.0,3.36,-139.8,False
2019-08-09,873.75,soyoil_driven,up,5d,False,0.02763892972655091,-0.010755731672799307,0.02763892972655091,-0.02084081657549708,-0.030249123485074803,-0.02084081657549708,0.04682510357633629,0.03652971340394506,True,2.76,25,5.85,,,4.97,84.9,True
2019-08-13,872.0,oil_driven,up,5d,False,0.028605131229725744,-0.007681365576102439,0.028605131229725744,0.06470254217594773,-0.016365215769597374,0.06470254217594773,0.061499292656832516,0.03037798045125939,True,2.86,23,6.16,,,4.9,79.4,True
2019-08-23,843.25,speculative_down,down,5d,False,-0.02767368117613145,-0.03490701001430618,-0.02767368117613145,-0.012757440797628417,-0.006055079468893387,-0.012757440797628417,-0.027119774491539017,-0.03964757937036045,True,-2.77,0,-2.77,4.0,13.0,5.53,-200.0,False
2019-09-12,883.0,speculative_up,up,5d,False,0.03912915563401009,0.035473468191146384,0.03912915563401009,-0.02149199113445377,-0.012370000749535537,-0.02149199113445377,0.019318621625368015,0.03237281492896882,True,3.91,22,10.68,,,9.83,92.0,True
2019-09-13,884.75,speculative_up,up,5d,True,0.047041420118343114,0.033284671532846755,0.047041420118343114,-0.029547097843542036,-0.03279845953763805,-0.029547097843542036,0.016151720478053466,0.020091634753706344,True,4.7,21,11.3,,,8.91,78.8,True
2019-09-16,900.0,oil_driven,up,5d,True,0.06508875739644981,0.05017502917152861,0.06508875739644981,0.08729478279963843,0.14156085785412964,0.08729478279963843,0.06652509361430337,0.05237430279213462,True,6.51,20,11.3,,,8.96,79.3,True
2019-09-17,893.75,oil_driven,up,10d,False,0.04015129473377943,0.04349095154699367,0.04349095154699367,0.033797884584277016,0.10011126554246963,0.10011126554246963,0.05179708471363531,0.03394525506575463,True,4.02,19,9.46,,,6.87,72.6,True
2019-09-18,888.75,oil_driven,up,5d,False,0.04069086651053855,0.0304347826086957,0.04069086651053855,0.04233184951303248,0.03288308467848422,0.04233184951303248,0.03967982301291517,0.037513021513089884,True,4.07,18,10.13,,,7.26,71.7,True
2019-09-19,893.0,soyoil_driven,up,10d,False,0.011325028312570762,0.05089732274198289,0.05089732274198289,0.055182445218863174,0.03250447346098806,0.03250447346098806,0.027222570493356635,0.047067094657755604,True,1.13,17,6.51,,,3.82,58.7,True
2019-09-20,882.75,speculative_up,up,10d,False,-0.002260525572195582,0.044674556213017746,0.044674556213017746,0.059070223675493416,0.027777772153371627,0.027777772153371627,0.011748450114496878,0.028089928274849907,True,-0.23,0,-0.23,1.0,1.0,4.46,-1975.0,False
2019-09-23,892.5,speculative_up,up,10d,False,-0.008333333333333304,0.056213017751479244,0.056213017751479244,-0.06772658239885387,0.013656023100514947,0.013656023100514947,-0.03151953798370344,0.03290871541555451,True,-0.83,4,-1.89,5.0,5.0,2.86,-151.5,False
2019-09-24,894.25,speculative_up,up,10d,False,0.0005594405594404606,0.04073319755600813,0.04073319755600813,-0.034546667202378534,-0.0019163868889788827,-0.0019163868889788827,-0.021775531330772813,0.028893644341837943,True,0.06,14,5.23,26.0,,3.13,59.9,True
2019-09-25,889.25,speculative_up,up,10d,False,0.0005625879043600346,0.04127634660421542,0.04127634660421542,-0.027878143432615632,0.013273572707924508,0.013273572707924508,-0.02778707400020808,0.010790162834332095,True,0.06,13,5.82,,,2.95,50.7,True
2019-10-01,919.5,speculative_up,up,5d,False,0.028235951915012603,0.028811188811188826,0.028235951915012603,-0.06406007898400812,-0.09639368395676806,-0.06406007898400812,-0.012671261286506752,-0.03417086917013479,True,2.82,9,5.17,21.0,,1.29,24.9,True
2019-10-02,913.75,speculative_up,up,5d,False,0.02755130728141686,0.02812939521800284,0.02755130728141686,-0.0681536940064551,-0.0941318389820962,-0.0681536940064551,0.0006886552956113512,-0.02711755442025643,True,2.76,8,5.76,28.0,,1.49,25.9,True
2019-10-04,916.25,speculative_up,up,10d,False,0.03765571913929788,0.037949589351458535,0.037949589351458535,-0.055446225766079715,-0.09089341995916056,-0.09089341995916056,0.040880504611658264,0.01741804019541715,True,3.77,6,6.51,26.0,,3.99,61.3,True
