Date,soy_ret,corn_ret,flagged
2016-11-08,0.012635835228708592,0.02310469314079433,False
2016-11-09,-0.019715497878712296,-0.038108680310515175,False
2016-11-10,0.007128309572301372,0.00807043286867204,False
2016-11-14,-0.018200202224469164,-0.0181950509461426,False
2016-11-15,0.01905252317198758,0.012601927353595332,False
2016-11-16,-0.0037897928246589663,-0.008784773060029227,False
2016-11-17,0.003804209992391616,0.010339734121122657,False
2016-11-18,0.004295098534613517,0.01023391812865504,False
2016-11-21,0.026666666666666616,0.012301013024601959,True
2016-11-22,0.009556481254594518,0.0035739814152966343,False
2016-11-23,0.004126213592233086,-0.0007122507122506727,False
2016-11-25,0.011360889533478469,-0.004276550249465383,False
2016-11-28,0.009560229445506607,-0.0021474588403722628,False
2016-11-29,-0.01278409090909094,-0.03371592539454804,False
2016-11-30,-0.009832134292565908,0.0,False
2016-12-01,-0.002421893921046303,-0.014847809948032697,False
2016-12-02,-0.002184996358339353,0.017332328560663246,False
2016-12-05,0.015571776155717698,0.03555555555555556,False
2016-12-06,0.00407283181600393,0.0042918454935623185,False
2016-12-07,0.0011930326890956522,-0.0014245014245014564,False
2016-12-08,-0.02097235462345093,-0.011412268188302432,False
2016-12-09,0.010223953261927932,0.017316017316017396,False
2016-12-12,-0.006265060240963849,0.005673758865248235,False
2016-12-13,-0.0029097963142580285,0.0049365303244006675,False
2016-12-14,-0.004134241245136172,-0.012631578947368438,False
2016-12-15,0.00512820512820511,0.013503909026297167,False
2016-12-16,0.007531584062196339,-0.0007012622720897754,False
2016-12-19,-0.014709428502531985,-0.008421052631578996,False
2016-12-20,-0.015907978463044592,-0.00849256900212314,False
2016-12-21,0.0014921661278288756,-0.008565310492505307,False
2016-12-22,-0.01216786689843552,0.0,False
2016-12-23,-0.005530417295123158,-0.004319654427645814,False
2016-12-27,0.02603640040444888,0.026753434562545086,True
2016-12-28,-0.007883715200788344,-0.019014084507042228,False
2016-12-29,-0.0034765333995530057,0.004307250538406304,False
2016-12-30,-0.006728133565910843,0.006433166547533897,False
2017-01-03,-0.009784244856999469,0.010653409090909172,False
2017-01-04,0.019761844438814347,0.011243851018974071,False
2017-01-05,-0.0027329192546583503,0.004169562195969423,False
2017-01-06,-0.01743896362730446,-0.00899653979238757,False
2017-01-09,0.010649087221095366,0.005586592178770999,False
2017-01-10,0.009031610637230347,-0.004861111111111094,False
2017-01-11,-0.0024863252113376255,-0.002791346824842944,False
2017-01-12,0.02891326021934204,0.002799160251924393,True
2017-01-13,0.01017441860465107,0.0006978367062107083,False
2017-01-17,0.025659472422062457,0.019525801952580135,True
2017-01-18,0.0053776011222819164,-0.001367989056087593,False
2017-01-19,-0.0044186046511628385,0.003424657534246478,False
2017-01-20,-0.002569493109086607,0.009556313993174026,False
2017-01-23,-0.00913348946135828,-0.0006761325219742931,False
2017-01-24,0.0007090522335144733,-0.01691474966170503,False
2017-01-25,-0.0030703826169107273,0.008258774948382674,False
2017-01-26,-0.005448945747453249,-0.0068259385665528916,False
2017-01-27,-0.00023820867079560326,-0.0034364261168384758,False
2017-01-30,-0.025256135334762897,-0.013103448275862073,True
2017-01-31,0.0017110730872647029,0.005590496156533842,False
2017-02-01,0.011957052220595399,0.023627519110493322,False
2017-02-02,0.0004822763443452782,-0.0020366598778004397,False
2017-02-03,-0.009881899252832005,-0.006122448979591799,False
2017-02-06,0.008763388510223846,-0.004106776180698102,False
2017-02-07,0.006515444015444016,0.013058419243986208,False
2017-02-08,0.015344042196115959,0.006105834464043447,True
2017-02-09,-0.007792207792207795,-0.003371544167228624,False
2017-02-10,0.008091385054735944,0.013531799729364025,False
2017-02-13,-0.004485363550519317,0.002670226969292422,False
2017-02-14,-0.008774009959687024,-0.0033288948069241098,False
2017-02-15,0.015550239234449759,0.012024048096192397,False
2017-02-16,-0.01648998822143699,-0.013861386138613874,False
2017-02-17,-0.010778443113772407,-0.014056224899598346,False
2017-02-21,-0.006053268765133124,0.0027155465037338455,False
2017-02-22,-0.003410475030450666,0.004739336492890933,False
2017-02-23,-0.010999755560987534,-0.014824797843665749,False
2017-02-24,0.001977261492832394,-0.004103967168262668,False
2017-02-27,-0.0024666995559941007,-0.010302197802197766,False
2017-02-28,0.013847675568743778,0.018043025676613533,False
2017-03-01,0.01585365853658538,0.024539877300613577,False
2017-03-02,-0.013925570228091266,-0.007984031936127733,False
2017-03-03,0.00024348672997320797,0.005365526492287165,False
2017-03-06,-0.00024342745861738457,-0.005336891260840582,False
2017-03-07,-0.011687363038714427,-0.008718980549966449,False
2017-03-08,-0.003695491500369519,-0.011502029769959399,False
2017-03-09,-0.010633036597428314,-0.015058179329226595,False
2017-03-10,-0.00399900024993749,-0.00486448922863103,False
2017-03-13,0.0,-0.009776536312849138,False
2017-03-14,-0.00903387703889591,-0.002115655853314524,False
2017-03-15,0.010888832615852051,0.027561837455830407,False
2017-03-16,0.003507014028056199,0.00687757909215958,False
2017-03-17,-0.0014977533699450651,0.004098360655737654,False
2017-03-20,-0.0004999999999999449,-0.010884353741496544,False
2017-03-21,0.002001000500250205,-0.0061898211829436445,False
2017-03-22,-0.0017473789316025945,-0.00692041522491349,False
2017-03-23,-0.008752188047011722,-0.0055749128919860835,False
2017-03-24,-0.015388496468213941,-0.0014015416958654825,True
2017-03-27,-0.004355623879067405,-0.0014035087719298511,False
2017-03-28,0.0005146680391148184,0.005621925509486925,False
2017-03-29,-0.0030864197530864335,0.002096436058700135,False
2017-03-30,-0.006191950464396245,-0.002789400278940035,False
2017-03-31,-0.017653167185877505,0.018881118881118875,False
2017-04-03,-0.008192389006342449,0.009608785175017065,False
2017-04-04,-0.0005329070077271236,-0.01291638341264445,False
2017-04-05,0.006931484937350074,0.004820936639118534,False
2017-04-06,-0.002912364310299176,-0.010966415352981485,False
2017-04-07,0.0005310674455656361,-0.0034650034650034467,False
2017-04-10,-0.0002653927813163204,0.020862308762169768,False
2017-04-11,-0.0026546323334217803,-0.0013623978201634523,False
2017-04-12,0.009049773755656076,0.006821282401091366,False
2017-04-13,0.008177261936164637,0.005420054200542035,False
2017-04-17,-0.0023547880690737433,-0.0121293800539084,False
2017-04-18,-0.007605559926566974,-0.012960436562073685,False
2017-04-19,0.004492600422832949,0.0,False
2017-04-20,-0.0036832412523020164,-0.011057360055286791,False
2017-04-21,0.0044890414576181925,-0.002096436058700246,False
2017-04-24,0.010778128286014654,0.006302521008403339,False
2017-04-25,-0.007022106631989544,0.016005567153792644,False
2017-04-26,-0.00916710319539027,-0.016438356164383605,False
2017-04-27,0.0,0.008356545961002881,False
2017-04-28,-0.0005286809410520732,-0.011049723756906049,False
2017-05-01,0.014546416291986164,0.03142458100558665,False
2017-05-02,-0.0010427528675703845,-0.014218009478673022,False
2017-05-03,0.007828810020876764,0.006181318681318659,False
2017-05-04,-0.0002589331952356222,-0.022525597269624553,False
2017-05-05,-0.002331002331002363,0.010474860335195624,False
2017-05-08,-0.007009345794392496,-0.013821700069108545,False
2017-05-09,0.009411764705882453,0.0042046250875964475,False
2017-05-10,-0.0036260036260036266,0.01953942777390094,False
2017-05-11,-0.005978684689368352,-0.013004791238877433,False
2017-05-12,-0.0020920502092049986,0.0034674063800277377,False
2017-05-15,0.011792452830188704,0.016586040082930298,False
2017-05-16,0.01139601139601143,0.0,False
2017-05-17,-0.0005121638924455718,0.010197144799456215,False
2017-05-18,-0.03177043300025617,-0.014804845222072704,True
2017-05-19,0.008732468907118207,0.01775956284153013,False
2017-05-22,0.003672612801678854,0.006711409395973256,False
2017-05-23,-0.00862519602718248,-0.014666666666666717,False
2017-05-24,0.0,0.0047361299052774974,False
2017-05-25,-0.009227524387028785,-0.005387205387205385,False
2017-05-26,-0.01383714741883979,0.01354096140826,False
2017-05-30,-0.014840798704803038,-0.019372077488309936,False
2017-05-31,0.003560668310051973,0.013623978201634968,False
2017-06-01,-0.0040938864628821126,-0.0040322580645161255,False
2017-06-02,0.009865716634694488,0.006072874493927127,False
2017-06-05,0.0008141112618724744,0.0006706908115359234,False
2017-06-06,0.0016268980477223138,0.011394101876675666,False
2017-06-07,0.007850568489442322,0.01988071570576544,False
2017-06-08,0.007789417136717658,0.002599090318388564,False
2017-06-09,0.003731343283582156,0.005184705119896327,False
2017-06-12,-0.010886882634094541,-0.027079303675048405,False
2017-06-13,0.0013422818791946067,0.00994035785288272,False
2017-06-14,-0.0008042895442359477,-0.01049868766404205,False
2017-06-15,0.0032197477864233104,0.006631299734747964,False
2017-06-16,0.004546670232682626,0.011857707509881354,False
2017-06-19,-0.0013312034078807322,-0.02278645833333337,False
2017-06-20,-0.010663822980538473,-0.013990672884743538,False
2017-06-21,-0.009700889248181133,-0.0033783783783783994,False
2017-06-22,-0.016054421768707527,-0.01627118644067793,False
2017-06-23,0.0005530973451326471,-0.013783597518952417,False
2017-06-26,0.0024875621890547706,0.0034940600978337066,False
2017-06-27,0.00496277915632759,0.0006963788300835549,False
2017-06-28,0.0030178326474623596,-0.00695894224077942,False
2017-06-29,0.001641137855579844,0.008409250175192673,False
2017-06-30,0.029219006007646042,0.029881862404447457,True
2017-07-03,0.02387901300079598,0.020242914979757165,False
2017-07-05,0.01192018657683347,0.009920634920634885,False
2017-07-06,0.004609475032010257,-0.003929273084479323,False
2017-07-07,0.01554932449655877,0.005259697567389976,True
2017-07-10,0.0243473895582329,0.024852844996729795,False
2017-07-11,0.004900759617740835,0.0012763241863433805,False
2017-07-12,-0.008290660814435524,-0.040790312300828524,False
2017-07-13,-0.04352102286697812,-0.04053156146179404,True
2017-07-14,0.013110539845758273,0.011772853185595622,False
2017-07-17,-0.0002537427048971974,0.026694045174537884,False
2017-07-18,0.004568527918781706,0.005333333333333412,False
2017-07-19,0.010358767054067686,0.01458885941644561,False
2017-07-20,0.013503375843960885,0.022222222222222143,False
2017-07-21,-0.004194423883543075,-0.028772378516624064,False
2017-07-24,-0.011397423191278455,-0.006583278472679366,False
2017-07-25,-0.01604010025062652,-0.022531477799867417,False
2017-07-26,0.007386653082017247,0.010847457627118695,False
2017-07-27,0.006068268015170686,0.004024144869215318,False
2017-07-28,0.0060316662478010485,0.0,False
2017-07-31,-0.006245316012990276,-0.009352037408149605,False
2017-08-01,-0.0351935646053293,-0.022252191503708718,True
2017-08-02,0.007295466388744121,0.006896551724137945,False
2017-08-03,-0.016554578375582052,-0.004109589041095929,True
2017-08-04,-0.0013150973172014746,0.008253094910591452,False
2017-08-07,0.01106136423492221,0.01568894952251032,False
2017-08-08,0.0033862985152384173,-0.006715916722632609,False
2017-08-09,0.0,0.006761325219743153,False
2017-08-10,-0.033489096573208754,-0.040295500335795875,True
2017-08-11,0.005103411227504795,0.009797060881735487,False
2017-08-14,-0.010689470871191875,0.00554400554400547,False
2017-08-15,-0.004051863857374438,-0.020675396278428626,False
2017-08-16,0.0,-0.007741027445460902,False
2017-08-17,0.009221589368049843,-0.005673758865248235,False
2017-08-18,0.007793603869927335,0.004279600570613384,False
2017-08-21,-0.005333333333333301,-0.008522727272727293,False
2017-08-22,0.0013404825737264314,-0.008595988538681931,False
2017-08-23,0.0013386880856760541,-0.011560693641618491,False
2017-08-24,0.006684491978609541,0.0,False
2017-08-25,-0.0023904382470119057,-0.009502923976608235,False
2017-08-28,-0.003993610223642197,-0.00811808118081181,False
2017-08-29,-0.004811547714514863,-0.007440476190476164,False
2017-08-30,-0.008326618318560297,-0.01199400299850073,False
2017-08-31,0.014355362946912198,0.038694992412746654,False
2017-09-01,0.00614152202937257,-0.006574141709276837,False
2017-09-05,0.019639065817409707,0.012499999999999956,False
2017-09-06,0.004164497657470179,0.007988380537400142,False
2017-09-07,-0.0012960082944530882,-0.015129682997118143,False
2017-09-08,-0.007007526602647252,0.007315288953913646,False
2017-09-11,-0.001829587036068947,0.0036310820624545492,False
2017-09-12,-0.010997643362136711,-0.01591895803183796,False
2017-09-13,0.009266613714588257,-0.004411764705882337,False
2017-09-14,0.014952780692549794,0.009601181683899451,False
2017-09-15,0.0015507883173946357,0.038039502560351046,False
2017-09-18,-0.0010322580645161228,-0.009161381254404466,False
2017-09-19,-0.00232498062516151,-0.009246088193456625,False
2017-09-20,0.0046607975142414215,0.005025125628140614,False
2017-09-21,0.000773195876288657,0.0007142857142856673,False
2017-09-22,0.013906773113572024,0.009279086366880795,False
2017-09-25,-0.013208026416052787,0.0007072135785006761,False
2017-09-26,-0.007979407979407993,-0.004240282685512353,False
2017-09-27,0.002075765438505517,0.004968062455642297,False
2017-09-28,-0.006214396685655155,-0.004237288135593209,False
2017-09-29,0.009119332985930262,0.007801418439716379,False
2017-10-02,-0.011360702297960268,-0.010555946516537684,False
2017-10-03,-0.0020893183598851284,-0.005689900426742556,False
2017-10-04,0.0031405391258831905,-0.003576537911301858,False
2017-10-05,0.01043569006000511,0.003589375448671994,False
2017-10-06,0.004131164471985471,0.0014306151645206988,False
2017-10-09,-0.005656981229107738,-0.0014285714285714457,False
2017-10-10,-0.0007757951900698723,-0.0007153075822603494,False
2017-10-11,-0.0007763975155279379,-0.009305654974946287,False
2017-10-12,0.02771302771302775,0.00867052023121384,True
2017-10-13,0.008316532258064502,0.010744985673352359,False
2017-10-16,-0.009247688077980487,-0.006378454996456395,False
2017-10-17,-0.006306760847628712,-0.0014265335235378318,False
2017-10-18,-0.0005077430820005224,-0.004285714285714337,False
2017-10-19,0.002286004572009226,0.0014347202295552641,False
2017-10-20,-0.00785605676634571,-0.012893982808022897,False
2017-10-23,0.002043422733077893,0.019593613933236664,False
2017-10-24,-0.005353046138159567,0.004270462633451988,False
2017-10-25,0.0,-0.0049610205527994555,False
2017-10-26,-0.004356740133265036,-0.0014245014245014564,False
2017-10-27,0.00411840411840414,-0.004992867332382356,False
2017-10-30,-0.0025634452704434985,0.0,False
2017-10-31,0.0010280133641737965,-0.008602150537634357,False
2017-11-01,0.007445442875481323,0.007230657989877098,False
2017-11-02,0.00815494393476035,0.006460875807609456,False
2017-11-03,-0.01213346814964611,-0.006419400855920077,False
2017-11-06,0.007164790174001956,-0.000717875089734421,False
2017-11-07,0.00203252032520318,-0.0007183908045976795,False
2017-11-08,0.0020283975659229903,0.0014378145219267058,False
2017-11-09,-0.01290485829959509,-0.01938262742282848,False
2017-11-10,0.0020507562163547544,0.005856515373352744,False
2017-11-13,-0.014070094653364063,-0.00363901018922852,False
2017-11-14,-0.004670472236637302,-0.013878743608473298,False
2017-11-15,0.01798748696558916,0.0022222222222221255,True
2017-11-16,-0.004353393085787416,-0.005173688100517326,False
2017-11-17,0.019032921810699488,0.019316493313521477,False
2017-11-20,-0.0005047955577991425,0.005830903790087438,False
2017-11-21,-0.0010101010101010166,0.0,False
2017-11-22,0.008341759352881617,0.0007246376811593791,False
2017-11-24,-0.004011030333416876,-0.00868935553946415,False
2017-11-27,0.0027686886483766493,-0.010226442658875068,False
2017-11-28,-0.003012048192771122,-0.0073800738007380184,False
2017-11-29,-0.000503524672708977,0.008178438661710086,False
2017-11-30,-0.0068010075566750094,0.008112094395280156,False
2017-12-01,0.008622875982754241,0.008778346744696464,False
2017-12-04,0.004274578828262543,-0.015228426395939132,False
2017-12-05,0.01001502253380071,0.0007363770250368162,False
2017-12-06,-0.005701536936043583,-0.0014716703458425018,False
2017-12-07,-0.010720518573921756,-0.0014738393515106862,False
2017-12-08,-0.002268145161290369,0.0036900369003689537,False
2017-12-11,-0.0073250820914372294,-0.010294117647058787,False
2017-12-12,-0.006870229007633566,-0.0022288261515601704,False
2017-12-13,0.003586984370996582,0.0029784065524944836,False
2017-12-14,-0.011743681388817984,-0.0014847809948033142,False
2017-12-15,-0.0005166623611470023,0.03345724907063197,False
2017-12-18,-0.005944688550012955,-0.0014388489208633226,False
2017-12-19,-0.00572022880915235,0.0014409221902016434,False
2017-12-20,-0.0020920502092049986,0.005035971223021685,False
2017-12-21,-0.005503144654088077,0.005726556907659219,False
2017-12-22,0.0007905138339920903,0.002135231316725994,False
2017-12-26,0.010268562401263726,0.0021306818181818787,False
2017-12-27,-0.003909304143862369,0.0028348688873138794,False
2017-12-28,-0.010204081632653073,-0.004946996466431042,False
2017-12-29,0.006344171292624878,-0.0035511363636363535,False
2018-01-02,0.003414762280010475,0.0071275837491091565,False
2018-01-03,0.004973821989528782,-0.0007077140835102247,False
2018-01-04,-0.0005209690023443292,-0.005665722379603388,False
2018-01-05,0.0023455824863174435,0.0007122507122507837,False
2018-01-08,-0.0033801352054082523,-0.011387900355871894,False
2018-01-09,-0.002608922515001333,0.005039596832253412,False
2018-01-10,-0.009155113784985569,0.0,False
2018-01-11,-0.00686378035902846,-0.0007163323782235498,False
2018-01-12,0.0037214247740564588,-0.007168458781361964,False
2018-01-16,0.025423728813559254,0.005776173285198638,True
2018-01-17,0.0007747933884296732,0.013639626704953445,False
2018-01-18,0.004387096774193466,-0.004249291784702569,False
2018-01-19,0.004367934224049241,0.002844950213371167,False
2018-01-22,0.007162957278076254,-0.0014184397163120588,False
2018-01-23,0.0020320040640080528,-0.0021306818181817677,False
2018-01-24,0.006083650190114032,0.014946619217081958,False
2018-01-25,0.0,-0.003506311360448766,False
2018-01-26,-0.006802721088435382,0.0035186488388458947,False
2018-01-29,0.0060882800608828,0.006311360448807868,False
2018-01-30,0.008825012607160954,0.0076655052264809065,False
2018-01-31,-0.004498875281179759,0.0,False
2018-02-01,-0.010795882500627685,0.0006915629322268302,False
2018-02-02,-0.006345177664974666,-0.0006910850034553828,False
2018-02-05,-0.00919540229885063,-0.007607192254495132,False
2018-02-06,0.017014694508894035,0.013240418118466879,False
2018-02-07,-0.003295310519645156,0.004814305364511773,False
2018-02-08,0.004832146490335809,0.001368925393566034,False
2018-02-09,-0.004808909136927331,-0.01025290498974707,False
2018-02-12,0.0190742624618514,0.013812154696132506,False
2018-02-13,0.009982530571499781,-0.0006811989100817817,False
2018-02-14,0.005436125525080326,0.0013633265167007913,False
2018-02-15,0.006881297616121884,0.001361470388019148,False
2018-02-16,-0.0026848913839394584,-0.0006798096532970588,False
2018-02-20,0.004894762604013669,-0.0054421768707483276,False
2018-02-21,0.007549926936190943,0.0006839945280436854,False
2018-02-22,-0.00217548948513413,0.002734107997265811,False
2018-02-23,0.004118217054263518,-0.0013633265167007913,False
2018-02-26,-0.0019300361881785522,0.006143344709897525,False
2018-02-27,0.0036258158085569203,0.005427408412483015,False
2018-02-28,0.00674373795761074,0.010796221322537214,False
2018-03-01,0.011961722488038173,0.011348464619492571,False
2018-03-02,0.003073286052009516,-0.003960396039603964,False
2018-03-05,0.005656375206221975,0.002650762094102088,False
2018-03-06,-0.0021092102179517402,0.00396563119629878,False
2018-03-07,-0.008924377642085535,-0.0013166556945358732,False
2018-03-08,-0.0011848341232227888,0.01713909030982208,False
2018-03-09,-0.02325029655990507,-0.0071289695398574215,True
2018-03-12,0.0038863249939276034,0.0032637075718016106,False
2018-03-13,0.007016694894749653,0.003253090435914041,False
2018-03-14,-0.011532916866890952,-0.005188067444876765,False
2018-03-15,0.01191054934370439,0.008474576271186418,False
2018-03-16,0.00840739851068939,-0.010342598577892659,False
2018-03-19,-0.025726536445926595,-0.020248203788373664,True
2018-03-20,0.005623471882640674,-0.0013333333333332975,False
2018-03-21,0.0014587892049597873,0.001335113484646211,False
2018-03-22,0.0,0.002666666666666595,False
2018-03-23,-0.0014566642388929019,0.0033244680851063357,False
2018-03-26,-0.002674446875759795,-0.008614976805831676,False
2018-03-27,-0.005850804485616812,0.0,False
2018-03-28,-0.0014713094654241754,-0.0013368983957219305,False
2018-03-29,0.026277013752455725,0.0381526104417671,True
2018-04-02,-0.008853792773390712,-0.0012894906511927706,False
2018-04-03,0.002414292612264557,0.0032278889606196515,False
2018-04-04,-0.021917148362235017,-0.019305019305019266,False
2018-04-05,0.01575966510711657,0.022309711286089273,False
2018-04-06,0.00242424242424244,-0.0025673940949936247,False
2018-04-09,0.012817412333736344,0.005791505791505891,False
2018-04-10,0.002865329512893977,-0.0038387715930902067,False
2018-04-11,-0.002142857142857113,-0.005780346820809301,False
2018-04-12,0.01240753996659505,0.004521963824289488,False
2018-04-13,-0.006127739806740529,-0.006430868167202619,False
2018-04-16,-0.01161963481147732,-0.009708737864077666,False
2018-04-17,0.0038387715930903177,-0.00588235294117645,False
2018-04-18,-0.004063097514340308,0.007232084155161189,False
2018-04-19,-0.004319654427645814,-0.0026109660574412663,False
2018-04-20,-0.008194745721860741,-0.014397905759162333,False
2018-04-23,-0.007776427703523714,0.005312084993359889,False
2018-04-24,0.0014695077149156077,0.007265521796565366,False
2018-04-25,0.005135730007336692,0.013770491803278606,False
2018-04-26,0.00048661800486615725,-0.001293661060802087,False
2018-04-27,0.01653696498054469,0.0090673575129534,False
2018-04-30,-0.006937799043062243,0.007702182284980763,False
2018-05-01,0.004577210310768409,0.010828025477707115,False
2018-05-02,-0.009352517985611541,-0.001890359168241984,False
2018-05-03,0.010167029774872827,0.008838383838383868,False
2018-05-04,-0.015336688233884455,-0.001877346683354153,True
2018-05-07,-0.024336821611097625,-0.01379310344827589,False
2018-05-08,0.008979795460214435,0.005721551176096629,False
2018-05-09,-0.003955500618046948,-0.0018963337547408532,False
2018-05-10,0.005956813104988745,0.0,False
2018-05-11,-0.01825808043424626,-0.01266624445851805,False
2018-05-14,0.01834631817039467,-0.0019243104554201862,True
2018-05-15,0.005676209279368294,0.03406169665809777,False
2018-05-16,-0.01865030674846624,-0.007458048477315127,True
2018-05-17,-0.004751187796949274,-0.010018785222291826,False
2018-05-18,0.0035175879396984744,0.01834282099936746,False
2018-05-21,0.026790185277916878,0.0006211180124222615,True
2018-05-22,0.00512070226773953,0.004965859714463061,False
2018-05-23,0.008491023774866546,0.009264978381717137,False
2018-05-24,-0.0033678133269184896,-0.01040391676866581,False
2018-05-25,0.005551532705768691,0.0043290043290042934,False
2018-05-29,-0.01056168987037931,-0.014778325123152691,False
2018-05-30,-0.00727802037845704,-0.016249999999999987,False
2018-05-31,-0.004398826979472137,0.0012706480304955914,False
2018-06-01,0.0027000490918016595,-0.006345177664974666,False
2018-06-04,-0.019094247246022045,-0.027458492975734328,False
2018-06-05,-0.000499126528574978,0.007879185817465606,False
2018-06-06,-0.006991260923845166,-0.014332247557003241,False
2018-06-07,-0.020115665074176503,-0.005287508261731633,True
