Date,cot_commercial_net,cot_noncomm_net,cot_noncomm_long_pct,cot_index
2021-04-24,-306012.0,161345.0,19.528468741210105,99.99999999999675
2021-04-25,-307350.0,162596.0,19.85986204944893,99.99999999999686
2021-04-26,-308688.0,163847.0,20.191255357687762,99.99999999999697
2021-04-27,-310026.0,165098.0,20.52264866592659,99.99999999999707
2021-04-28,-311364.0,166349.0,20.85404197416542,99.99999999999719
2021-04-29,-312702.0,167600.0,21.18543528240425,99.9999999999973
2021-04-30,-314040.0,168851.0,21.516828590643076,99.99999999999741
2021-05-01,-314382.14285714284,168011.57142857142,21.596436189896725,97.82181594418614
2021-05-02,-314724.28571428574,167172.14285714287,21.676043789150373,95.64363188837486
2021-05-03,-315066.4285714286,166332.7142857143,21.755651388404022,93.46544783256358
2021-05-04,-315408.5714285714,165493.2857142857,21.835258987657674,91.28726377675231
2021-05-05,-315750.71428571426,164653.85714285713,21.914866586911323,89.10907972094104
2021-05-06,-316092.85714285716,163814.42857142858,21.99447418616497,86.93089566512975
2021-05-07,-316435.0,162975.0,22.07408178541862,84.75271160931848
2021-05-08,-316449.28571428574,163568.2857142857,22.124383197587388,86.29219397551729
2021-05-09,-316463.5714285714,164161.57142857142,22.174684609756152,87.8316763417161
2021-05-10,-316477.85714285716,164754.85714285713,22.22498602192492,89.37115870791492
2021-05-11,-316492.14285714284,165348.14285714287,22.275287434093684,90.91064107411374
2021-05-12,-316506.4285714286,165941.42857142858,22.325588846262452,92.45012344031255
2021-05-13,-316520.71428571426,166534.7142857143,22.375890258431216,93.98960580651136
2021-05-14,-316535.0,167128.0,22.426191670599984,95.52908817271017
2021-05-15,-312878.0,163908.85714285713,22.070160325576378,87.1759228368267
2021-05-16,-309221.0,160689.7142857143,21.714128980552776,78.82275750094323
2021-05-17,-305564.0,157470.57142857142,21.35809763552917,70.46959216505974
2021-05-18,-301907.0,154251.42857142858,21.002066290505564,62.11642682917627
2021-05-19,-298250.0,151032.2857142857,20.646034945481958,53.763261493292795
2021-05-20,-294593.0,147813.14285714284,20.290003600458355,45.41009615740931
2021-05-21,-290936.0,144594.0,19.93397225543475,37.056930821525846
2021-05-22,-289981.28571428574,143031.57142857142,19.721326895726605,33.00267639361435
2021-05-23,-289026.5714285714,141469.14285714287,19.50868153601846,28.948421965702863
2021-05-24,-288071.85714285716,139906.7142857143,19.296036176310317,24.89416753779137
2021-05-25,-287117.14285714284,138344.2857142857,19.083390816602176,20.839913109879877
2021-05-26,-286162.4285714286,136781.85714285713,18.87074545689403,16.785658681968386
2021-05-27,-285207.71428571426,135219.42857142858,18.658100097185887,12.73140425405689
2021-05-28,-284253.0,133657.0,18.445454737477743,8.6771498261454
2021-05-29,-284778.71428571426,133123.2857142857,18.360935231584193,7.437556993838914
2021-05-30,-285304.4285714286,132589.57142857142,18.276415725690644,6.197964161532428
2021-05-31,-285830.14285714284,132055.85714285713,18.191896219797094,4.958371329225942
2021-06-01,-286355.85714285716,131522.14285714287,18.107376713903548,3.718778496919457
2021-06-02,-286881.5714285714,130988.42857142857,18.02285720801,2.479185664612972
2021-06-03,-287407.28571428574,130454.71428571429,17.93833770211645,1.239592832306486
2021-06-04,-287933.0,129921.0,17.8538181962229,0.0
2021-06-05,-288674.85714285716,129915.85714285714,17.85554410397823,0.0
2021-06-06,-289416.71428571426,129910.71428571429,17.857270011733558,0.0
2021-06-07,-290158.5714285714,129905.57142857143,17.858995919488887,0.0
2021-06-08,-290900.4285714286,129900.42857142857,17.860721827244216,0.0
2021-06-09,-291642.28571428574,129895.28571428571,17.862447734999545,0.0
2021-06-10,-292384.14285714284,129890.14285714286,17.864173642754874,0.0
2021-06-11,-293126.0,129885.0,17.865899550510203,0.0
2021-06-12,-289251.85714285716,125936.0,17.473053181761244,0.0
2021-06-13,-285377.71428571426,121987.0,17.080206813012285,0.0
2021-06-14,-281503.5714285714,118038.0,16.687360444263327,0.0
2021-06-15,-277629.4285714286,114089.0,16.294514075514364,0.0
2021-06-16,-273755.28571428574,110140.0,15.901667706765407,0.0
2021-06-17,-269881.14285714284,106191.0,15.508821338016446,0.0
2021-06-18,-266007.0,102242.0,15.115974969267487,0.0
2021-06-19,-260552.42857142858,99110.0,14.754798175645288,0.0
2021-06-20,-255097.85714285713,95978.0,14.39362138202309,0.0
2021-06-21,-249643.2857142857,92846.0,14.03244458840089,0.0
2021-06-22,-244188.7142857143,89714.0,13.671267794778691,0.0
2021-06-23,-238734.14285714287,86582.0,13.310091001156492,0.0
2021-06-24,-233279.57142857142,83450.0,12.948914207534294,0.0
2021-06-25,-227825.0,80318.0,12.587737413912095,0.0
2021-06-26,-223075.14285714287,79089.71428571429,12.709093000364033,0.0
2021-06-27,-218325.2857142857,77861.42857142857,12.830448586815972,0.0
2021-06-28,-213575.42857142858,76633.14285714286,12.951804173267911,0.0
2021-06-29,-208825.57142857142,75404.85714285714,13.073159759719848,0.0
2021-06-30,-204075.7142857143,74176.57142857143,13.194515346171787,0.0
2021-07-01,-199325.85714285713,72948.28571428571,13.315870932623726,0.0
2021-07-02,-194576.0,71720.0,13.437226519075665,0.0
2021-07-03,-195381.7142857143,72517.28571428571,13.557105659854145,0.8208354843311673
2021-07-04,-196187.42857142858,73314.57142857143,13.676984800632624,1.6416709686623345
2021-07-05,-196993.14285714287,74111.85714285714,13.796863941411104,2.4625064529935017
2021-07-06,-197798.85714285713,74909.14285714286,13.916743082189583,3.283341937324669
2021-07-07,-198604.57142857142,75706.42857142857,14.036622222968063,4.104177421655836
2021-07-08,-199410.2857142857,76503.71428571429,14.156501363746543,4.925012905987003
2021-07-09,-200216.0,77301.0,14.276380504525022,5.745848390318171
2021-07-10,-199132.57142857142,77195.28571428571,14.15203943716329,5.637011576412945
2021-07-11,-198049.14285714287,77089.57142857143,14.027698369801557,5.52817476250772
2021-07-12,-196965.7142857143,76983.85714285714,13.903357302439826,5.419337948602494
2021-07-13,-195882.2857142857,76878.14285714286,13.779016235078092,5.310501134697269
2021-07-14,-194798.85714285713,76772.42857142857,13.654675167716361,5.201664320792043
2021-07-15,-193715.42857142858,76666.71428571429,13.530334100354628,5.092827506886817
2021-07-16,-192632.0,76561.0,13.405993032992896,4.983990692981592
2021-07-17,-194363.57142857142,78283.85714285714,13.571134462729429,6.757736606085673
2021-07-18,-196095.14285714287,80006.71428571429,13.736275892465962,8.531482519189753
2021-07-19,-197826.7142857143,81729.57142857143,13.901417322202494,10.305228432293834
2021-07-20,-199558.2857142857,83452.42857142857,14.066558751939025,12.078974345397915
2021-07-21,-201289.85714285713,85175.28571428571,14.231700181675558,13.852720258501996
2021-07-22,-203021.42857142858,86898.14285714286,14.396841611412091,15.626466171606076
2021-07-23,-204753.0,88621.0,14.561983041148624,17.40021208471016
2021-07-24,-203193.2857142857,88524.28571428571,14.625197812564727,17.300641107664433
2021-07-25,-201633.57142857142,88427.57142857143,14.68841258398083,17.201070130618707
2021-07-26,-200073.85714285713,88330.85714285714,14.751627355396932,17.10149915357298
2021-07-27,-198514.14285714287,88234.14285714286,14.814842126813037,17.00192817652725
2021-07-28,-196954.42857142858,88137.42857142857,14.87805689822914,16.902357199481525
2021-07-29,-195394.7142857143,88040.71428571429,14.941271669645243,16.8027862224358
2021-07-30,-193835.0,87944.0,15.004486441061346,16.703215245390073
2021-07-31,-192483.2857142857,85809.57142857143,14.895481937137754,14.505741141933349
2021-08-01,-191131.57142857142,83675.14285714286,14.786477433214165,12.308267038476627
2021-08-02,-189779.85714285713,81540.71428571429,14.677472929290573,10.110792935019905
2021-08-03,-188428.14285714287,79406.28571428571,14.568468425366984,7.913318831563181
2021-08-04,-187076.42857142858,77271.85714285714,14.459463921443392,5.7158447281064575
2021-08-05,-185724.7142857143,75137.42857142857,14.350459417519803,3.5183706246497355
2021-08-06,-184373.0,73003.0,14.241454913596211,1.3208965211930144
2021-08-07,-185097.14285714287,74989.42857142857,14.37174358950465,3.365999085182421
2021-08-08,-185821.2857142857,76975.85714285714,14.502032265413089,5.411101649171828
2021-08-09,-186545.42857142858,78962.28571428571,14.632320941321527,7.456204213161235
2021-08-10,-187269.57142857142,80948.71428571429,14.762609617229964,9.501306777150642
2021-08-11,-187993.7142857143,82935.14285714286,14.892898293138403,11.546409341140048
2021-08-12,-188717.85714285713,84921.57142857142,15.023186969046842,13.591511905129455
2021-08-13,-189442.0,86908.0,15.15347564495528,15.636614469118863
2021-08-14,-189039.14285714287,87879.14285714286,15.253584719510332,16.63644238929146
2021-08-15,-188636.2857142857,88850.28571428571,15.353693794065384,17.63627030946406
2021-08-16,-188233.42857142858,89821.42857142857,15.453802868620436,18.63609822963666
2021-08-17,-187830.57142857142,90792.57142857143,15.553911943175487,19.635926149809258
2021-08-18,-187427.7142857143,91763.71428571429,15.654021017730539,20.635754069981857
2021-08-19,-187024.85714285713,92734.85714285714,15.75413009228559,21.635581990154456
2021-08-20,-186622.0,93706.0,15.854239166840642,22.635409910327056
2021-08-21,-184621.2857142857,91543.57142857143,15.654519023522733,20.409108758863002
2021-08-22,-182620.57142857142,89381.14285714286,15.454798880204825,18.18280760739895
2021-08-23,-180619.85714285713,87218.71428571429,15.255078736886915,15.956506455934898
2021-08-24,-178619.14285714287,85056.28571428571,15.055358593569006,13.730205304470845
2021-08-25,-176618.42857142858,82893.85714285714,14.855638450251096,11.503904153006792
2021-08-26,-174617.7142857143,80731.42857142857,14.655918306933188,9.27760300154274
2021-08-27,-172617.0,78569.0,14.456198163615278,7.051301850078687
2021-08-28,-170206.7142857143,76747.28571428571,14.382110233676627,6.04397301435316
2021-08-29,-167796.42857142858,74925.57142857143,14.308022303737978,5.0366441786276335
2021-08-30,-165386.14285714287,73103.85714285714,14.233934373799327,4.029315342902107
2021-08-31,-162975.85714285713,71282.14285714286,14.159846443860676,3.02198650717658
2021-09-01,-160565.57142857142,69460.42857142857,14.085758513922025,2.0146576714510527
2021-09-02,-158155.2857142857,67638.71428571429,14.011670583983376,1.0073288357255263
2021-09-03,-155745.0,65817.0,13.937582654044725,0.0
2021-09-04,-154228.14285714287,64171.71428571428,13.8120322453166,0.0
2021-09-05,-152711.2857142857,62526.42857142857,13.686481836588474,0.0
2021-09-06,-151194.42857142858,60881.142857142855,13.560931427860348,0.0
2021-09-07,-149677.57142857142,59235.857142857145,13.435381019132222,0.0
2021-09-08,-148160.7142857143,57590.57142857143,13.309830610404097,0.0
2021-09-09,-146643.85714285713,55945.28571428571,13.184280201675971,0.0
2021-09-10,-145127.0,54300.0,13.058729792947846,0.0
2021-09-11,-144720.0,53749.142857142855,12.975342488874666,0.0
2021-09-12,-144313.0,53198.28571428572,12.891955184801486,0.0
2021-09-13,-143906.0,52647.42857142857,12.808567880728306,0.0
2021-09-14,-143499.0,52096.57142857143,12.725180576655125,0.0
2021-09-15,-143092.0,51545.71428571428,12.641793272581946,0.0
2021-09-16,-142685.0,50994.857142857145,12.558405968508765,0.0
2021-09-17,-142278.0,50444.0,12.475018664435586,0.0
2021-09-18,-140920.2857142857,49746.42857142857,12.37692852644399,0.0
2021-09-19,-139562.57142857142,49048.857142857145,12.278838388452392,0.0
2021-09-20,-138204.85714285713,48351.28571428572,12.180748250460796,0.0
2021-09-21,-136847.14285714287,47653.71428571428,12.082658112469199,0.0
2021-09-22,-135489.42857142858,46956.142857142855,11.984567974477603,0.0
2021-09-23,-134131.7142857143,46258.57142857143,11.886477836486005,0.0
2021-09-24,-132774.0,45561.0,11.78838769849441,0.0
2021-09-25,-133354.85714285713,47215.42857142857,11.839525189455687,1.3419000498244447
2021-09-26,-133935.7142857143,48869.857142857145,11.890662680416964,2.6838000996488893
2021-09-27,-134516.57142857142,50524.28571428571,11.941800171378242,4.025700149473334
2021-09-28,-135097.42857142858,52178.71428571428,11.99293766233952,5.367600199297779
2021-09-29,-135678.2857142857,53833.142857142855,12.044075153300797,6.7095002491222235
2021-09-30,-136259.14285714287,55487.57142857143,12.095212644262075,8.051400298946668
2021-10-01,-136840.0,57142.0,12.146350135223352,9.393300348771113
2021-10-02,-134494.85714285713,55713.857142857145,12.03663160490609,8.234939689234375
2021-10-03,-132149.7142857143,54285.71428571428,11.926913074588825,7.076579029697635
2021-10-04,-129804.57142857142,52857.57142857143,11.817194544271562,5.918218370160897
2021-10-05,-127459.42857142857,51429.42857142857,11.707476013954299,4.759857710624158
2021-10-06,-125114.28571428571,50001.28571428572,11.597757483637036,3.601497051087419
2021-10-07,-122769.14285714286,48573.142857142855,11.488038953319771,2.4431363915506807
2021-10-08,-120424.0,47145.0,11.378320423002508,1.2847757320139404
2021-10-09,-118440.85714285714,43868.28571428572,11.158512591780044,1.1012363417262345
2021-10-10,-116457.71428571429,40591.57142857143,10.93870476055758,0.9176969514385288
2021-10-11,-114474.57142857143,37314.857142857145,10.718896929335115,0.7341575611508231
2021-10-12,-112491.42857142857,34038.142857142855,10.499089098112652,0.5506181708631173
2021-10-13,-110508.28571428571,30761.428571428572,10.279281266890187,0.36707878057541143
2021-10-14,-108525.14285714286,27484.714285714286,10.059473435667723,0.18353939028770583
2021-10-15,-106542.0,24208.0,9.839665604445258,0.0
2021-10-16,-105957.28571428571,22931.714285714286,9.898774714251873,0.0
2021-10-17,-105372.57142857143,21655.428571428572,9.957883824058486,0.0
2021-10-18,-104787.85714285714,20379.14285714286,10.016992933865101,0.0
2021-10-19,-104203.14285714286,19102.857142857145,10.076102043671714,0.0
2021-10-20,-103618.42857142857,17826.571428571428,10.135211153478329,0.0
2021-10-21,-103033.71428571429,16550.285714285714,10.194320263284942,0.0
2021-10-22,-102449.0,15274.0,10.253429373091556,0.0
2021-10-23,-109152.28571428571,16629.14285714286,10.49740693520406,0.8823865924864064
2021-10-24,-115855.57142857143,17984.285714285714,10.741384497316565,1.7647731849728128
2021-10-25,-122558.85714285714,19339.428571428572,10.985362059429068,2.647159777459219
2021-10-26,-129262.14285714286,20694.571428571428,11.229339621541572,3.5295463699456255
2021-10-27,-135965.42857142858,22049.714285714286,11.473317183654075,4.411932962432032
2021-10-28,-142668.7142857143,23404.857142857145,11.71729474576658,5.294319554918438
2021-10-29,-149372.0,24760.0,11.961272307879083,6.176706147404845
2021-10-30,-151588.0,27366.85714285714,12.34885000067537,7.87413293843288
2021-10-31,-153804.0,29973.714285714286,12.736427693471658,9.571559729460915
2021-11-01,-156020.0,32580.571428571428,13.124005386267944,11.268986520488951
2021-11-02,-158236.0,35187.42857142857,13.511583079064232,12.966413311516988
2021-11-03,-160452.0,37794.28571428571,13.899160771860519,14.663840102545022
2021-11-04,-162668.0,40401.142857142855,14.286738464656807,16.36126689357306
2021-11-05,-164884.0,43008.0,14.674316157453093,18.058693684601092
2021-11-06,-160378.85714285713,38181.42857142857,14.330915678757556,15.478880301086651
2021-11-07,-155873.7142857143,33354.857142857145,13.98751520006202,12.89906691757221
2021-11-08,-151368.57142857142,28528.285714285714,13.644114721366483,10.319253534057767
2021-11-09,-146863.42857142858,23701.714285714286,13.300714242670947,7.7394401505433255
2021-11-10,-142358.2857142857,18875.14285714286,12.95731376397541,5.159626767028884
2021-11-11,-137853.14285714287,14048.571428571428,12.613913285279875,2.5798133835144412
2021-11-12,-133348.0,9222.0,12.270512806584337,0.0
2021-11-13,-135203.42857142858,12124.428571428572,12.39503726044905,1.8182338869682535
2021-11-14,-137058.85714285713,15026.857142857143,12.51956171431376,3.636467773936507
2021-11-15,-138914.2857142857,17929.285714285714,12.644086168178472,5.45470166090476
2021-11-16,-140769.7142857143,20831.714285714286,12.768610622043184,7.272935547873014
2021-11-17,-142625.14285714287,23734.14285714286,12.893135075907896,9.091169434841268
2021-11-18,-144480.57142857142,26636.571428571428,13.017659529772606,10.90940332180952
2021-11-19,-146336.0,29539.0,13.142183983637318,12.727637208777775
2021-11-20,-149757.7142857143,32500.285714285714,13.237897396374791,14.582742305148544
2021-11-21,-153179.42857142858,35461.57142857143,13.333610809112264,16.437847401519313
2021-11-22,-156601.14285714287,38422.857142857145,13.429324221849736,18.292952497890084
2021-11-23,-160022.85714285713,41384.142857142855,13.52503763458721,20.148057594260855
2021-11-24,-163444.57142857142,44345.42857142857,13.620751047324683,22.003162690631626
2021-11-25,-166866.2857142857,47306.71428571429,13.716464460062156,23.858267787002394
2021-11-26,-170288.0,50268.0,13.812177872799628,25.713372883373165
2021-11-27,-168796.42857142858,47526.0,13.59891289100111,23.995639889994777
2021-11-28,-167304.85714285713,44784.0,13.385647909202591,22.277906896616393
2021-11-29,-165813.2857142857,42042.0,13.172382927404072,20.560173903238006
2021-11-30,-164321.7142857143,39300.0,12.959117945605554,18.842440909859622
2021-12-01,-162830.14285714287,36558.0,12.745852963807035,17.124707916481235
2021-12-02,-161338.57142857142,33816.0,12.532587982008517,15.40697492310285
2021-12-03,-159847.0,31074.0,12.319323000209998,13.689241929724464
2021-12-04,-160503.85714285713,31848.428571428572,12.267692010999559,14.174384711693007
2021-12-05,-161160.7142857143,32622.85714285714,12.216061021789121,14.659527493661551
2021-12-06,-161817.57142857142,33397.28571428572,12.164430032578682,15.144670275630094
2021-12-07,-162474.42857142858,34171.71428571428,12.112799043368243,15.62981305759864
2021-12-08,-163131.2857142857,34946.142857142855,12.061168054157804,16.114955839567184
2021-12-09,-163788.14285714287,35720.57142857143,12.009537064947367,16.600098621535725
2021-12-10,-164445.0,36495.0,11.957906075736927,17.08524140350427
2021-12-11,-164714.2857142857,37060.142857142855,11.990070855055139,17.43927660834979
2021-12-12,-164983.57142857142,37625.28571428572,12.022235634373352,17.793311813195306
2021-12-13,-165252.85714285713,38190.42857142857,12.054400413691564,18.147347018040826
2021-12-14,-165522.14285714287,38755.57142857143,12.086565193009777,18.501382222886345
2021-12-15,-165791.42857142858,39320.71428571428,12.118729972327989,18.855417427731865
2021-12-16,-166060.7142857143,39885.857142857145,12.150894751646202,19.20945263257738
2021-12-17,-166330.0,40451.0,12.183059530964414,19.5634878374229
2021-12-18,-172588.14285714287,45236.857142857145,12.656246773525353,22.56160042527167
2021-12-19,-178846.2857142857,50022.71428571429,13.129434016086295,25.559713013120444
2021-12-20,-185104.42857142858,54808.57142857143,13.602621258647234,28.557825600969213
2021-12-21,-191362.57142857142,59594.42857142857,14.075808501208174,31.555938188817983
2021-12-22,-197620.7142857143,64380.28571428572,14.548995743769115,34.554050776666756
2021-12-23,-203878.85714285716,69166.14285714286,15.022182986330055,37.55216336451552
2021-12-24,-210137.0,73952.0,15.495370228890994,40.550275952364295
2021-12-25,-213046.42857142858,77545.42857142857,15.901678259020951,42.80138857690529
2021-12-26,-215955.85714285713,81138.85714285714,16.307986289150907,45.05250120144629
2021-12-27,-218865.2857142857,84732.28571428571,16.714294319280864,47.303613825987284
2021-12-28,-221774.7142857143,88325.71428571429,17.12060234941082,49.554726450528285
2021-12-29,-224684.14285714287,91919.14285714286,17.526910379540777,51.80583907506928
2021-12-30,-227593.57142857142,95512.57142857142,17.933218409670733,54.05695169961028
2021-12-31,-230503.0,99106.0,18.33952643980069,56.308064324151275
2022-01-01,-231333.85714285713,99274.28571428571,18.33760285292504,56.41348734520992
2022-01-02,-232164.7142857143,99442.57142857143,18.335679266049397,56.51891036626858
2022-01-03,-232995.57142857142,99610.85714285714,18.33375567917375,56.624333387327226
2022-01-04,-233826.42857142858,99779.14285714286,18.331832092298104,56.72975640838588
2022-01-05,-234657.2857142857,99947.42857142857,18.329908505422456,56.83517942944453
2022-01-06,-235488.14285714287,100115.71428571429,18.32798491854681,56.940602450503185
2022-01-07,-236319.0,100284.0,18.326061331671163,57.04602547156183
2022-01-08,-239347.85714285713,101283.14285714286,18.36778436327715,57.671941099137555
