datetime,close,atr_14,vol_zscore_30,prob_up,side_router,router_reason,swing_bias_today,swing_age_hours,no_trade,is_rth,session
2026-02-13 06:05:00+00:00,1135.75,0.41327206034218716,-0.362716090776721,0.685005,BUY,prob_up=0.69 >= 0.62,0,9.083333333333334,0,0,ETH_AS
2026-02-13 06:10:00+00:00,1135.5,0.40160977031774525,-0.26130294483757266,0.7357957,BUY,prob_up=0.74 >= 0.62,0,9.166666666666666,0,0,ETH_AS
2026-02-13 06:15:00+00:00,1136.0,0.4086376438664777,-0.39874952214981907,0.62891215,BUY,prob_up=0.63 >= 0.62,0,9.25,0,0,ETH_AS
2026-02-13 06:20:00+00:00,1135.75,0.39730638359030074,-0.22545555746677765,0.7615877,BUY,prob_up=0.76 >= 0.62,0,9.333333333333334,0,0,ETH_AS
2026-02-13 06:25:00+00:00,1135.25,0.40464164190527924,-0.37878152037284357,0.78846264,BUY,prob_up=0.79 >= 0.62,0,9.416666666666666,0,0,ETH_AS
2026-02-13 06:30:00+00:00,1135.0,0.3935958103406164,-0.38207895245347734,0.8085876,BUY,prob_up=0.81 >= 0.62,0,9.5,0,0,ETH_AS
2026-02-13 06:35:00+00:00,1134.5,0.4190532524591438,-0.272651945315933,0.725618,BUY,prob_up=0.73 >= 0.62,0,9.583333333333334,0,0,ETH_AS
2026-02-13 06:40:00+00:00,1134.25,0.4248351629977764,-0.2983766699588351,0.7665412,BUY,prob_up=0.77 >= 0.62,0,9.666666666666666,0,0,ETH_AS
2026-02-13 06:45:00+00:00,1134.75,0.46591836564079236,-0.062039546656984995,0.56776917,HOLD,prob_up=0.57 en zona neutra,0,9.75,0,0,ETH_AS
2026-02-13 06:50:00+00:00,1136.25,0.5576384823807358,0.2500705377136675,0.5367031,HOLD,prob_up=0.54 en zona neutra,0,9.833333333333334,0,0,ETH_AS
2026-02-13 06:55:00+00:00,1134.75,0.6785214479249689,0.25169594195202327,0.7804678,BUY,prob_up=0.78 >= 0.62,0,9.916666666666666,0,0,ETH_AS
2026-02-13 07:00:00+00:00,1134.25,0.6657699159303283,-0.30499899514002515,0.82164204,BUY,prob_up=0.82 >= 0.62,0,10.0,0,0,ETH_AS
2026-02-13 07:05:00+00:00,1133.5,0.6717863505067335,-0.17233907742507928,0.8357479,BUY,prob_up=0.84 >= 0.62,0,10.083333333333334,0,0,ETH_AS
2026-02-13 07:10:00+00:00,1133.25,0.6595158968991097,-0.22628723041909835,0.6886504,BUY,prob_up=0.69 >= 0.62,0,10.166666666666666,0,0,ETH_AS
2026-02-13 07:15:00+00:00,1132.25,0.7374076185491734,0.6852676101665108,0.69227284,BUY,prob_up=0.69 >= 0.62,0,10.25,0,0,ETH_AS
2026-02-13 07:20:00+00:00,1132.5,0.7204499315099467,1.6354318492466726,0.6247203,BUY,prob_up=0.62 >= 0.62,0,10.333333333333334,0,0,ETH_AS
2026-02-13 07:25:00+00:00,1132.5,0.686846364973522,-0.3231101371913391,0.7497954,BUY,prob_up=0.75 >= 0.62,0,10.416666666666666,0,0,ETH_AS
2026-02-13 07:30:00+00:00,1132.5,0.6735001960468419,-0.4062807889660791,0.64572924,BUY,prob_up=0.65 >= 0.62,0,10.5,0,0,ETH_AS
2026-02-13 07:35:00+00:00,1132.25,0.643250182043496,-0.4255667042513681,0.7447866,BUY,prob_up=0.74 >= 0.62,0,10.583333333333334,0,0,ETH_AS
2026-02-13 07:40:00+00:00,1132.75,0.6330180261832463,-0.2939378538357986,0.5361206,HOLD,prob_up=0.54 en zona neutra,0,10.666666666666666,0,0,ETH_AS
2026-02-13 07:45:00+00:00,1132.75,0.587802452884443,-0.496605250127975,0.77451944,BUY,prob_up=0.77 >= 0.62,0,10.75,0,0,ETH_AS
2026-02-13 07:50:00+00:00,1133.0,0.5993879919641257,-0.19673543639469862,0.6253457,BUY,prob_up=0.63 >= 0.62,0,10.833333333333334,0,0,ETH_AS
2026-02-13 07:55:00+00:00,1132.5,0.592288849680974,-0.4212039320664425,0.7592336,BUY,prob_up=0.76 >= 0.62,0,10.916666666666666,0,0,ETH_AS
2026-02-13 08:00:00+00:00,1133.5,0.6392682175609045,-0.22619876104748704,0.48675483,HOLD,prob_up=0.49 en zona neutra,0,11.0,0,0,ETH_EU
2026-02-13 08:05:00+00:00,1134.0,0.6293204877351256,-0.39111354158177597,0.55963,HOLD,prob_up=0.56 en zona neutra,0,11.083333333333334,0,0,ETH_EU
2026-02-13 08:10:00+00:00,1133.5,0.6557975957540452,0.5468176936778388,0.63927114,BUY,prob_up=0.64 >= 0.62,0,11.166666666666666,0,0,ETH_EU
2026-02-13 08:15:00+00:00,1133.0,0.6803834817716133,-0.13344176629595586,0.7398348,BUY,prob_up=0.74 >= 0.62,0,11.25,0,0,ETH_EU
2026-02-13 08:20:00+00:00,1133.25,0.6496418045022124,-0.4516943309164544,0.6465951,BUY,prob_up=0.65 >= 0.62,0,11.333333333333334,0,0,ETH_EU
2026-02-13 08:25:00+00:00,1133.5,0.621095961323483,-0.6356154026118583,0.7863459,HOLD,vol_zscore<-0.5,0,11.416666666666666,0,0,ETH_EU
2026-02-13 08:30:00+00:00,1133.25,0.6124462498003771,-0.48929686375027537,0.74579155,BUY,prob_up=0.75 >= 0.62,0,11.5,0,0,ETH_EU
2026-02-13 08:35:00+00:00,1133.25,0.6044143748146359,-0.3167487784781245,0.66655195,BUY,prob_up=0.67 >= 0.62,0,11.583333333333334,0,0,ETH_EU
2026-02-13 08:40:00+00:00,1133.25,0.5790990623278762,-0.5717371045950564,0.74551105,HOLD,vol_zscore<-0.5,0,11.666666666666666,0,0,ETH_EU
2026-02-13 08:45:00+00:00,1134.0,0.6270205578758851,-0.026094005800754556,0.459697,HOLD,prob_up=0.46 en zona neutra,0,11.75,0,0,ETH_EU
2026-02-13 08:50:00+00:00,1134.25,0.6179476608847504,-0.5710952112910549,0.5602881,HOLD,vol_zscore<-0.5,0,11.833333333333334,0,0,ETH_EU
2026-02-13 08:55:00+00:00,1133.5,0.6630942565358396,2.586512034802934,0.5910649,HOLD,prob_up=0.59 en zona neutra,0,11.916666666666666,0,0,ETH_EU
2026-02-13 09:00:00+00:00,1132.0,0.740730381068994,0.6217662635831168,0.48716167,HOLD,prob_up=0.49 en zona neutra,0,12.0,0,0,ETH_EU
2026-02-13 09:05:00+00:00,1131.25,0.7949639252783516,0.6778272212870338,0.47149527,HOLD,prob_up=0.47 en zona neutra,0,12.083333333333334,0,0,ETH_EU
2026-02-13 09:10:00+00:00,1132.0,0.8096093591870408,-0.3976860021227073,0.28880793,SELL,prob_up=0.29 <= 0.38,0,12.166666666666666,0,0,ETH_EU
2026-02-13 09:15:00+00:00,1132.25,0.7696372621022523,-0.6855473838514405,0.41369623,HOLD,vol_zscore<-0.5,0,12.25,0,0,ETH_EU
2026-02-13 09:20:00+00:00,1133.0,0.76823460052352,-0.47853952844862346,0.31643426,SELL,prob_up=0.32 <= 0.38,0,12.333333333333334,0,0,ETH_EU
2026-02-13 09:25:00+00:00,1133.5,0.7847892719146972,-0.16084968443038633,0.26210007,SELL,prob_up=0.26 <= 0.38,0,12.416666666666666,0,0,ETH_EU
2026-02-13 09:30:00+00:00,1133.5,0.7465900382065046,-0.27615845195930483,0.3004022,SELL,prob_up=0.30 <= 0.38,0,12.5,0,0,ETH_EU
2026-02-13 09:35:00+00:00,1134.75,0.8182621783346115,1.550882708860485,0.17580965,SELL,prob_up=0.18 <= 0.38,0,12.583333333333334,0,0,ETH_EU
2026-02-13 09:40:00+00:00,1135.25,0.795529165596425,-0.42930262412655457,0.3123054,SELL,prob_up=0.31 <= 0.38,0,12.666666666666666,0,0,ETH_EU
2026-02-13 09:45:00+00:00,1134.75,0.7744199394823946,-0.5335850221177117,0.4491552,HOLD,vol_zscore<-0.5,0,12.75,0,0,ETH_EU
2026-02-13 09:50:00+00:00,1134.5,0.7548185152336522,-0.38675305962781104,0.61732626,HOLD,prob_up=0.62 en zona neutra,0,12.833333333333334,0,0,ETH_EU
2026-02-13 09:55:00+00:00,1133.5,0.7901886212883914,-0.3753033563533578,0.42996752,HOLD,prob_up=0.43 en zona neutra,0,12.916666666666666,0,0,ETH_EU
2026-02-13 10:00:00+00:00,1133.75,0.7516037197677921,0.16765371395080048,0.4178897,HOLD,prob_up=0.42 en zona neutra,0,13.0,0,0,ETH_EU
2026-02-13 10:05:00+00:00,1133.75,0.6979177397843783,-0.679982340356176,0.6688105,HOLD,vol_zscore<-0.5,0,13.083333333333334,0,0,ETH_EU
2026-02-13 10:10:00+00:00,1133.5,0.6837807583712084,-0.3715709208241632,0.65226734,BUY,prob_up=0.65 >= 0.62,0,13.166666666666666,0,0,ETH_EU
2026-02-13 10:15:00+00:00,1133.5,0.6706535613446936,-0.15737020380461755,0.6091053,HOLD,prob_up=0.61 en zona neutra,0,13.25,0,0,ETH_EU
2026-02-13 10:20:00+00:00,1133.5,0.6227497355343583,-0.7273890768187002,0.70634574,HOLD,vol_zscore<-0.5,0,13.333333333333334,0,0,ETH_EU
2026-02-13 10:25:00+00:00,1133.5,0.5961247544247613,-0.3773857650862111,0.56935585,HOLD,prob_up=0.57 en zona neutra,0,13.416666666666666,0,0,ETH_EU
2026-02-13 10:30:00+00:00,1133.5,0.5892587005372784,0.19277070886229133,0.6260901,BUY,prob_up=0.63 >= 0.62,0,13.5,0,0,ETH_EU
2026-02-13 10:35:00+00:00,1133.0,0.5828830790703299,-0.5750019517451961,0.75150174,HOLD,vol_zscore<-0.5,0,13.583333333333334,0,0,ETH_EU
2026-02-13 10:40:00+00:00,1132.75,0.5948200019938777,-0.5482248711381256,0.7218174,HOLD,vol_zscore<-0.5,0,13.666666666666666,0,0,ETH_EU
2026-02-13 10:45:00+00:00,1132.75,0.570190001851458,-0.5705663523096762,0.8284173,HOLD,vol_zscore<-0.5,0,13.75,0,0,ETH_EU
2026-02-13 10:50:00+00:00,1132.75,0.5651764302906396,-0.40015529552872525,0.68738306,BUY,prob_up=0.69 >= 0.62,0,13.833333333333334,0,0,ETH_EU
2026-02-13 10:55:00+00:00,1133.5,0.5783781138413082,-0.3481802397363519,0.40998757,HOLD,prob_up=0.41 en zona neutra,0,13.916666666666666,0,0,ETH_EU
2026-02-13 11:00:00+00:00,1132.5,0.6263511057097862,-0.27067439291356493,0.571846,HOLD,prob_up=0.57 en zona neutra,0,14.0,0,0,ETH_EU
2026-02-13 11:05:00+00:00,1132.25,0.6173260267305158,-0.3825172812127227,0.63520044,BUY,prob_up=0.64 >= 0.62,0,14.083333333333334,0,0,ETH_EU
2026-02-13 11:10:00+00:00,1132.5,0.6268027391069076,-0.2316532153370959,0.40968397,HOLD,prob_up=0.41 en zona neutra,0,14.166666666666666,0,0,ETH_EU
2026-02-13 11:15:00+00:00,1133.0,0.6177454005992714,-0.5689693261158276,0.5863038,HOLD,vol_zscore<-0.5,0,14.25,0,0,ETH_EU
2026-02-13 11:20:00+00:00,1133.25,0.5914778719850378,-0.6256033595442374,0.7055364,HOLD,vol_zscore<-0.5,0,14.333333333333334,0,0,ETH_EU
2026-02-13 11:25:00+00:00,1133.5,0.5849437382718208,1.5073182675888732,0.60265934,HOLD,prob_up=0.60 en zona neutra,0,14.416666666666666,0,0,ETH_EU
2026-02-13 11:30:00+00:00,1133.0,0.5967334712524051,-0.618624258522847,0.7860034,HOLD,vol_zscore<-0.5,0,14.5,0,0,ETH_EU
2026-02-13 11:35:00+00:00,1132.75,0.5719667947343762,-0.7032971753199355,0.82771033,HOLD,vol_zscore<-0.5,0,14.583333333333334,0,0,ETH_EU
2026-02-13 11:40:00+00:00,1132.25,0.6025405951104922,-0.3347925043778869,0.68796206,BUY,prob_up=0.69 >= 0.62,0,14.666666666666666,0,0,ETH_EU
2026-02-13 11:45:00+00:00,1131.75,0.6309305526025999,0.36316524065761757,0.58091146,HOLD,prob_up=0.58 en zona neutra,0,14.75,0,0,ETH_EU
2026-02-13 11:50:00+00:00,1131.0,0.7287212274166999,3.778407777239117,0.6781061,BUY,prob_up=0.68 >= 0.62,0,14.833333333333334,0,0,ETH_EU
2026-02-13 11:55:00+00:00,1131.5,0.7302411397440784,0.4270120690447253,0.4222126,HOLD,prob_up=0.42 en zona neutra,0,14.916666666666666,0,0,ETH_EU
2026-02-13 12:00:00+00:00,1131.75,0.7316524869052158,-0.12457738530477018,0.42463282,HOLD,prob_up=0.42 en zona neutra,0,15.0,0,0,ETH_EU
2026-02-13 12:05:00+00:00,1132.75,0.7508201664119861,-0.31543630483013585,0.32345903,SELL,prob_up=0.32 <= 0.38,0,15.083333333333334,0,0,ETH_EU
2026-02-13 12:10:00+00:00,1133.0,0.7507615830968443,-0.21706166181607178,0.3449227,SELL,prob_up=0.34 <= 0.38,0,15.166666666666666,0,0,ETH_EU
2026-02-13 12:15:00+00:00,1132.75,0.7507071843042126,0.9010403120464398,0.50454897,HOLD,prob_up=0.50 en zona neutra,0,15.25,0,0,ETH_EU
2026-02-13 12:20:00+00:00,1132.5,0.750656671139626,0.19864110105313246,0.5382389,HOLD,prob_up=0.54 en zona neutra,0,15.333333333333334,0,0,ETH_EU
2026-02-13 12:25:00+00:00,1132.25,0.7506097660582242,4.907209018457533,0.64045876,BUY,prob_up=0.64 >= 0.62,0,15.416666666666666,0,0,ETH_EU
2026-02-13 12:30:00+00:00,1132.5,0.7148519256254939,-0.3471709542005271,0.58059084,HOLD,prob_up=0.58 en zona neutra,0,15.5,0,0,ETH_EU
2026-02-13 12:35:00+00:00,1132.25,0.6816482166522444,-0.2667804466858994,0.68566597,BUY,prob_up=0.69 >= 0.62,0,15.583333333333334,0,0,ETH_EU
2026-02-13 12:40:00+00:00,1132.5,0.668673344034227,-0.328926746308485,0.5580534,HOLD,prob_up=0.56 en zona neutra,0,15.666666666666666,0,0,ETH_EU
2026-02-13 12:45:00+00:00,1131.75,0.7101966766032107,0.04072723001750639,0.60201967,HOLD,prob_up=0.60 en zona neutra,0,15.75,0,0,ETH_EU
2026-02-13 12:50:00+00:00,1130.75,0.7308969139886957,-0.25348580496630324,0.61870545,HOLD,prob_up=0.62 en zona neutra,0,15.833333333333334,0,0,ETH_EU
2026-02-13 12:55:00+00:00,1129.25,0.8751185629895032,3.3299722181284857,0.4535352,HOLD,prob_up=0.45 en zona neutra,0,15.916666666666666,0,0,ETH_EU
2026-02-13 13:00:00+00:00,1128.25,0.9554672370616815,1.2040531486278945,0.34659606,SELL,prob_up=0.35 <= 0.38,0,16.0,0,0,ETH_EU
2026-02-13 13:05:00+00:00,1128.75,0.9765052915572757,0.5293650257712375,0.2294182,SELL,prob_up=0.23 <= 0.38,0,16.083333333333332,0,0,ETH_EU
2026-02-13 13:10:00+00:00,1128.75,0.9246120564460418,-0.3913189889519925,0.48795295,HOLD,prob_up=0.49 en zona neutra,0,16.166666666666668,0,0,ETH_EU
2026-02-13 13:15:00+00:00,1128.0,0.9835683381284674,1.9419220490825049,0.6290832,BUY,prob_up=0.63 >= 0.62,0,16.25,0,0,ETH_EU
2026-02-13 13:20:00+00:00,1128.75,1.020456313976434,0.760685324376851,0.381362,HOLD,prob_up=0.38 en zona neutra,0,16.333333333333332,0,0,ETH_EU
2026-02-13 13:25:00+00:00,1130.0,1.0725665772638315,0.4276323250381602,0.30689672,SELL,prob_up=0.31 <= 0.38,0,16.416666666666668,0,0,ETH_EU
2026-02-13 13:30:00+00:00,1130.25,1.1209546788878435,0.2107312578458369,0.56283104,HOLD,prob_up=0.56 en zona neutra,0,16.5,0,0,ETH_EU
2026-02-13 13:35:00+00:00,1129.75,1.0944579161101404,0.958856446296164,0.4199902,HOLD,prob_up=0.42 en zona neutra,0,16.583333333333332,0,0,ETH_EU
2026-02-13 13:40:00+00:00,1129.75,1.105568064959416,-0.4711140931342664,0.572869,HOLD,prob_up=0.57 en zona neutra,0,16.666666666666668,0,0,ETH_EU
2026-02-13 14:30:00+00:00,1129.75,1.3123132031766005,5.048850602327086,0.14939247,SELL,prob_up=0.15 <= 0.38,0,17.5,0,1,RTH
2026-02-13 14:35:00+00:00,1129.5,1.3435765458068434,0.9389841115176706,0.14407003,SELL,prob_up=0.14 <= 0.38,0,17.583333333333332,0,1,RTH
2026-02-13 14:40:00+00:00,1130.5,1.408321078249212,1.8541921867052156,0.15348513,SELL,prob_up=0.15 <= 0.38,0,17.666666666666668,0,1,RTH
2026-02-13 14:45:00+00:00,1129.0,1.486298144088554,0.11416325253436918,0.32118797,SELL,prob_up=0.32 <= 0.38,0,17.75,0,1,RTH
2026-02-13 14:50:00+00:00,1127.75,1.469419705225086,0.14481979934852013,0.3768463,SELL,prob_up=0.38 <= 0.38,0,17.833333333333332,0,1,RTH
2026-02-13 14:55:00+00:00,1127.25,1.5073182977090083,0.3519817060643987,0.50490093,HOLD,prob_up=0.50 en zona neutra,0,17.916666666666668,0,1,RTH
2026-02-13 15:00:00+00:00,1126.75,1.5246527050155076,0.36796906614366337,0.5621941,HOLD,prob_up=0.56 en zona neutra,0,18.0,0,1,RTH
2026-02-13 15:05:00+00:00,1126.5,1.755034654657257,3.7329976393676754,0.8241981,BUY,prob_up=0.82 >= 0.62,0,18.083333333333332,0,1,RTH
2026-02-13 15:10:00+00:00,1126.25,1.8082464650388816,0.3816726884304526,0.7898018,BUY,prob_up=0.79 >= 0.62,0,18.166666666666668,0,1,RTH
2026-02-13 15:15:00+00:00,1126.5,1.7505145746789617,-0.04278930502604592,0.6811753,BUY,prob_up=0.68 >= 0.62,0,18.25,0,1,RTH
2026-02-13 15:20:00+00:00,1127.75,1.8040492479161787,0.06642515862265565,0.8044484,BUY,prob_up=0.80 >= 0.62,0,18.333333333333332,0,1,RTH
2026-02-13 15:25:00+00:00,1126.75,1.7823314444935947,-0.2989751644571091,0.7586615,BUY,prob_up=0.76 >= 0.62,0,18.416666666666668,0,1,RTH
2026-02-13 15:30:00+00:00,1128.75,1.8693077698869094,0.23107855999732926,0.6943187,BUY,prob_up=0.69 >= 0.62,0,18.5,0,1,RTH
2026-02-13 15:35:00+00:00,1130.0,1.9857857863235588,2.3756459620887624,0.5273608,HOLD,prob_up=0.53 en zona neutra,0,18.583333333333332,0,1,RTH
2026-02-13 15:40:00+00:00,1128.0,2.022515373014733,-0.09101246404631563,0.8672615,BUY,prob_up=0.87 >= 0.62,0,18.666666666666668,0,1,RTH
2026-02-13 15:45:00+00:00,1126.75,1.9673357035136807,-0.4453631604926293,0.9062914,BUY,prob_up=0.91 >= 0.62,0,18.75,0,1,RTH
2026-02-13 15:50:00+00:00,1126.5,1.9696688675484177,-0.1034645419023828,0.9080675,BUY,prob_up=0.91 >= 0.62,0,18.833333333333332,0,1,RTH
2026-02-13 15:55:00+00:00,1127.5,1.9182639484378163,2.375160005482923,0.82995456,BUY,prob_up=0.83 >= 0.62,0,18.916666666666668,0,1,RTH
2026-02-13 16:00:00+00:00,1128.25,1.9062450949779723,0.4509260311791814,0.8995377,BUY,prob_up=0.90 >= 0.62,0,19.0,0,1,RTH
2026-02-13 16:05:00+00:00,1128.75,1.8415133024795458,-0.6032079879410139,0.9158963,HOLD,vol_zscore<-0.5,0,19.083333333333332,0,1,RTH
2026-02-13 16:10:00+00:00,1129.5,1.8171194951595784,0.48187848903335007,0.8841594,BUY,prob_up=0.88 >= 0.62,0,19.166666666666668,0,1,RTH
2026-02-13 16:15:00+00:00,1130.0,1.8301823883624657,-0.2795518811731101,0.87599903,BUY,prob_up=0.88 >= 0.62,0,19.25,0,1,RTH
2026-02-13 16:20:00+00:00,1129.75,1.7708836463365754,-0.6502156450934997,0.825878,HOLD,vol_zscore<-0.5,0,19.333333333333332,0,1,RTH
2026-02-13 16:25:00+00:00,1130.5,1.7693919573125343,-0.436495458838138,0.6305867,BUY,prob_up=0.63 >= 0.62,0,19.416666666666668,0,1,RTH
2026-02-13 16:30:00+00:00,1129.75,1.7322925317902105,-0.638727876618898,0.6828255,HOLD,vol_zscore<-0.5,0,19.5,0,1,RTH
2026-02-13 16:35:00+00:00,1129.5,1.6621287795194812,-0.7134125352843862,0.8793142,HOLD,vol_zscore<-0.5,0,19.583333333333332,0,1,RTH
2026-02-13 16:40:00+00:00,1129.5,1.5969767238395183,-0.6107042035776619,0.86999226,HOLD,vol_zscore<-0.5,0,19.666666666666668,0,1,RTH
2026-02-13 16:45:00+00:00,1129.5,1.5721926721366954,-0.5886643605402517,0.8888566,HOLD,vol_zscore<-0.5,0,19.75,0,1,RTH
2026-02-13 16:50:00+00:00,1130.5,1.5491789098412172,-0.1407785594652952,0.8073095,BUY,prob_up=0.81 >= 0.62,0,19.833333333333332,0,1,RTH
2026-02-13 16:55:00+00:00,1131.25,1.5635232734239874,-0.6473022019074,0.7713195,HOLD,vol_zscore<-0.5,0,19.916666666666668,0,1,RTH
2026-02-13 17:00:00+00:00,1131.0,1.5589858967508456,-0.6373568912542691,0.80265373,HOLD,vol_zscore<-0.5,0,20.0,0,1,RTH
2026-02-13 17:05:00+00:00,1131.0,1.501201189840071,-0.7109815048931114,0.85411555,HOLD,vol_zscore<-0.5,0,20.083333333333332,0,1,RTH
2026-02-13 17:10:00+00:00,1130.75,1.429686819137209,-0.693165852249452,0.9040533,HOLD,vol_zscore<-0.5,0,20.166666666666668,0,1,RTH
2026-02-13 17:15:00+00:00,1130.75,1.3811377606274085,-0.40973611580739494,0.8522825,BUY,prob_up=0.85 >= 0.62,0,20.25,0,1,RTH
2026-02-13 17:20:00+00:00,1130.5,1.336056492011165,-0.5923798512053738,0.8947007,HOLD,vol_zscore<-0.5,0,20.333333333333332,0,1,RTH
2026-02-13 17:25:00+00:00,1131.0,1.2941953140103677,-0.6951077893324568,0.8570639,HOLD,vol_zscore<-0.5,0,20.416666666666668,0,1,RTH
2026-02-13 17:30:00+00:00,1130.25,1.3267527915810557,-0.42637597478738515,0.90918666,BUY,prob_up=0.91 >= 0.62,0,20.5,0,1,RTH
2026-02-13 17:35:00+00:00,1131.0,1.3034133064681233,-0.6493826743321305,0.8220521,HOLD,vol_zscore<-0.5,0,20.583333333333332,0,1,RTH
2026-02-13 17:40:00+00:00,1131.0,1.2460266417204002,-0.6046121981135797,0.88083017,HOLD,vol_zscore<-0.5,0,20.666666666666668,0,1,RTH
2026-02-13 17:45:00+00:00,1131.75,1.2820247387403716,-0.36323013563878287,0.80547285,BUY,prob_up=0.81 >= 0.62,0,20.75,0,1,RTH
2026-02-13 17:50:00+00:00,1132.0,1.2618801145446308,-0.45939393365683767,0.7837391,BUY,prob_up=0.78 >= 0.62,0,20.833333333333332,0,1,RTH
2026-02-13 17:55:00+00:00,1133.0,1.2431743920771572,-0.43542151825340947,0.7235021,BUY,prob_up=0.72 >= 0.62,0,20.916666666666668,0,1,RTH
2026-02-13 18:00:00+00:00,1133.25,1.2079476497859318,-0.4356736931290714,0.5068372,HOLD,prob_up=0.51 en zona neutra,0,21.0,0,1,RTH
2026-02-13 18:05:00+00:00,1134.0,1.2109513890869366,-0.2258007889350525,0.42874822,HOLD,prob_up=0.43 en zona neutra,0,21.083333333333332,0,1,RTH
2026-02-13 18:10:00+00:00,1133.25,1.1958834327235839,1.0754817331575208,0.49760297,HOLD,prob_up=0.50 en zona neutra,0,21.166666666666668,0,1,RTH
2026-02-13 18:15:00+00:00,1133.0,1.1818917589576137,4.009840280607537,0.7410013,BUY,prob_up=0.74 >= 0.62,0,21.25,0,1,RTH
2026-02-13 18:20:00+00:00,1133.25,1.1688994904606413,-0.2694460068610255,0.5007041,HOLD,prob_up=0.50 en zona neutra,0,21.333333333333332,0,1,RTH
2026-02-13 18:25:00+00:00,1133.5,1.1568352411420242,-0.116626671936107,0.5312573,HOLD,prob_up=0.53 en zona neutra,0,21.416666666666668,0,1,RTH
2026-02-13 18:30:00+00:00,1135.25,1.2170612953461653,-0.17371624970549443,0.34369415,SELL,prob_up=0.34 <= 0.38,0,21.5,0,1,RTH
2026-02-13 18:35:00+00:00,1134.5,1.2194140599642962,-0.38760892803593117,0.7749866,BUY,prob_up=0.77 >= 0.62,0,21.583333333333332,0,1,RTH
2026-02-13 18:40:00+00:00,1134.0,1.2215987699668465,-0.00792313202961702,0.805919,BUY,prob_up=0.81 >= 0.62,0,21.666666666666668,0,1,RTH
2026-02-13 18:45:00+00:00,1134.75,1.1879131435406431,-0.07953074144860979,0.8094987,BUY,prob_up=0.81 >= 0.62,0,21.75,0,1,RTH
2026-02-13 18:50:00+00:00,1135.25,1.1744907761448828,-0.2477626371919955,0.7923754,BUY,prob_up=0.79 >= 0.62,0,21.833333333333332,0,1,RTH
2026-02-13 18:55:00+00:00,1135.5,1.1263128635631057,0.3796554524958405,0.8637674,BUY,prob_up=0.86 >= 0.62,0,21.916666666666668,0,1,RTH
2026-02-13 19:00:00+00:00,1133.75,1.1887190875943123,0.21169573928217486,0.9147899,BUY,prob_up=0.91 >= 0.62,0,22.0,0,1,RTH
2026-02-13 19:05:00+00:00,1132.5,1.2288105813375758,0.06415400513930654,0.8988808,BUY,prob_up=0.90 >= 0.62,0,22.083333333333332,0,1,RTH
2026-02-13 19:10:00+00:00,1133.0,1.2481812540991777,3.165150791909568,0.8231842,BUY,prob_up=0.82 >= 0.62,0,22.166666666666668,0,1,RTH
2026-02-13 19:15:00+00:00,1134.75,1.3018825930920936,0.6310188566448884,0.81690216,BUY,prob_up=0.82 >= 0.62,0,22.25,0,1,RTH
2026-02-17 05:30:00+00:00,1118.75,2.351748122156944,-0.6490424394246069,0.38758868,HOLD,vol_zscore<-0.5,0,80.5,0,0,ETH_AS
2026-02-17 06:45:00+00:00,1119.5,2.2373375420028765,-0.6357646720675206,0.5020338,HOLD,vol_zscore<-0.5,0,81.75,0,0,ETH_AS
2026-02-17 08:00:00+00:00,1121.0,2.184670574716957,-0.6235517027865404,0.58322686,HOLD,vol_zscore<-0.5,0,83.0,0,0,ETH_EU
